"Time","405272",
"and",100.00,
"Date","Mean","Qual"
00:00:00 03/03/1978,"",    151
00:00:00 04/03/1978,       0.740,      1
00:00:00 05/03/1978,       0.758,      1
00:00:00 06/03/1978,       0.734,      1
00:00:00 07/03/1978,       0.715,      1
00:00:00 08/03/1978,       0.715,      1
00:00:00 09/03/1978,       0.714,      1
00:00:00 10/03/1978,       0.717,      1
00:00:00 11/03/1978,       0.727,      1
00:00:00 12/03/1978,       0.728,      1
00:00:00 13/03/1978,       0.744,      1
00:00:00 14/03/1978,       0.741,      1
00:00:00 15/03/1978,       0.741,      1
00:00:00 16/03/1978,       0.752,      1
00:00:00 17/03/1978,       0.769,      1
00:00:00 18/03/1978,       0.767,      1
00:00:00 19/03/1978,       0.747,      1
00:00:00 20/03/1978,       0.756,      1
00:00:00 21/03/1978,       0.741,      1
00:00:00 22/03/1978,       0.709,      1
00:00:00 23/03/1978,       0.741,    104
00:00:00 24/03/1978,       0.897,    104
00:00:00 25/03/1978,       0.982,    104
00:00:00 26/03/1978,       0.965,    104
00:00:00 27/03/1978,       0.933,    104
00:00:00 28/03/1978,       0.900,    104
00:00:00 29/03/1978,       0.867,    104
00:00:00 30/03/1978,       0.840,    104
00:00:00 31/03/1978,       0.822,      1
00:00:00 01/04/1978,       0.813,    104
00:00:00 02/04/1978,       0.817,    104
00:00:00 03/04/1978,       0.773,    104
00:00:00 04/04/1978,       0.741,    104
00:00:00 05/04/1978,       0.693,    104
00:00:00 06/04/1978,       0.673,    104
00:00:00 07/04/1978,       0.678,    104
00:00:00 08/04/1978,       0.727,    104
00:00:00 09/04/1978,       0.834,    104
00:00:00 10/04/1978,       0.891,    104
00:00:00 11/04/1978,       1.022,    104
00:00:00 12/04/1978,       1.308,    104
00:00:00 13/04/1978,       1.328,    104
00:00:00 14/04/1978,       1.069,    104
00:00:00 15/04/1978,       0.886,      1
00:00:00 16/04/1978,       0.794,      1
00:00:00 17/04/1978,       0.745,      1
00:00:00 18/04/1978,       0.726,      1
00:00:00 19/04/1978,       0.800,      1
00:00:00 20/04/1978,       0.832,      1
00:00:00 21/04/1978,       0.774,      1
00:00:00 22/04/1978,       0.727,      1
00:00:00 23/04/1978,       0.697,      1
00:00:00 24/04/1978,       0.687,      1
00:00:00 25/04/1978,       0.710,      1
00:00:00 26/04/1978,       0.730,      1
00:00:00 27/04/1978,       0.745,      1
00:00:00 28/04/1978,       0.762,      1
00:00:00 29/04/1978,       0.776,      1
00:00:00 30/04/1978,       0.787,      1
00:00:00 01/05/1978,       0.775,      1
00:00:00 02/05/1978,       0.758,      1
00:00:00 03/05/1978,       0.739,      1
00:00:00 04/05/1978,       0.737,      1
00:00:00 05/05/1978,       0.738,      1
00:00:00 06/05/1978,       0.742,      1
00:00:00 07/05/1978,       0.748,      1
00:00:00 08/05/1978,       0.736,      1
00:00:00 09/05/1978,       0.761,      1
00:00:00 10/05/1978,       0.766,      1
00:00:00 11/05/1978,       0.763,      1
00:00:00 12/05/1978,       0.773,      1
00:00:00 13/05/1978,       0.853,      1
00:00:00 14/05/1978,       0.877,      1
00:00:00 15/05/1978,       0.872,      1
00:00:00 16/05/1978,       0.882,      1
00:00:00 17/05/1978,       0.895,      1
00:00:00 18/05/1978,       1.109,      1
00:00:00 19/05/1978,       1.304,      1
00:00:00 20/05/1978,       1.795,      1
00:00:00 21/05/1978,       2.228,      1
00:00:00 22/05/1978,       1.749,      1
00:00:00 23/05/1978,       1.460,      1
00:00:00 24/05/1978,       1.291,      1
00:00:00 25/05/1978,       1.212,      1
00:00:00 26/05/1978,       1.101,      1
00:00:00 27/05/1978,       1.045,      1
00:00:00 28/05/1978,       1.017,      1
00:00:00 29/05/1978,       0.999,      1
00:00:00 30/05/1978,       0.968,      1
00:00:00 31/05/1978,       0.931,      1
00:00:00 01/06/1978,       0.891,    104
00:00:00 02/06/1978,       0.852,    104
00:00:00 03/06/1978,       0.851,    104
00:00:00 04/06/1978,       0.846,    104
00:00:00 05/06/1978,       0.855,    104
00:00:00 06/06/1978,       0.921,    104
00:00:00 07/06/1978,       1.059,    104
00:00:00 08/06/1978,       1.410,    104
00:00:00 09/06/1978,       1.623,    104
00:00:00 10/06/1978,       1.407,    104
00:00:00 11/06/1978,       1.367,    104
00:00:00 12/06/1978,       1.449,    104
00:00:00 13/06/1978,       1.457,    104
00:00:00 14/06/1978,       1.625,    104
00:00:00 15/06/1978,       2.113,      1
00:00:00 16/06/1978,       1.935,      1
00:00:00 17/06/1978,       1.581,      1
00:00:00 18/06/1978,       1.388,      1
00:00:00 19/06/1978,       1.254,      1
00:00:00 20/06/1978,       1.150,      1
00:00:00 21/06/1978,       1.077,      1
00:00:00 22/06/1978,       1.028,      1
00:00:00 23/06/1978,       0.993,      1
00:00:00 24/06/1978,       0.969,      1
00:00:00 25/06/1978,       0.956,      1
00:00:00 26/06/1978,       0.944,      1
00:00:00 27/06/1978,       0.973,      1
00:00:00 28/06/1978,       0.985,      1
00:00:00 29/06/1978,       0.966,      1
00:00:00 30/06/1978,       0.952,      1
00:00:00 01/07/1978,       0.930,      1
00:00:00 02/07/1978,       0.928,      1
00:00:00 03/07/1978,       0.923,      1
00:00:00 04/07/1978,       0.915,      1
00:00:00 05/07/1978,       0.964,      1
00:00:00 06/07/1978,       0.990,      1
00:00:00 07/07/1978,       1.046,      1
00:00:00 08/07/1978,       1.265,      1
00:00:00 09/07/1978,       1.172,      1
00:00:00 10/07/1978,       1.094,      1
00:00:00 11/07/1978,       1.077,      1
00:00:00 12/07/1978,       1.081,      1
00:00:00 13/07/1978,       1.065,      1
00:00:00 14/07/1978,       1.018,      1
00:00:00 15/07/1978,       1.002,      1
00:00:00 16/07/1978,       1.010,      1
00:00:00 17/07/1978,       1.000,      1
00:00:00 18/07/1978,       1.047,      1
00:00:00 19/07/1978,       1.216,      1
00:00:00 20/07/1978,       1.932,      1
00:00:00 21/07/1978,       2.437,      1
00:00:00 22/07/1978,       4.471,      1
00:00:00 23/07/1978,       6.070,      1
