Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,2022-10-14 03:10:02.628388+11:00,NSW
Tyalgum Bridge,2.25am Fri,0.83,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Clarrie Hall Dam (mAHD),2.41am Fri,61.52^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Clarrie Hall Dam D/S,2.12am Fri,0.54,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Palmers Road,2.41am Fri,0.69,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Uki,2.00am Fri,1.22,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Oxley R at Eungella,10.01pm Thu,0.57,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Bray Park Weir (mAHD),1.45am Fri,1.13^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),2.43am Fri,0.23^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Murwillumbah (mAHD),2.44am Fri,0.22^,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Rous R at Chillingham,1.23am Fri,0.99,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Rous R at Boat Harbour,2.44am Fri,0.41,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),2.00am Fri,0.86,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Rouse R at Kynnumboon,2.40am Fri,0.36^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Tumbulgum,2.43am Fri,0.17^,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Chindera (mAHD),2.42am Fri,0.05^,falling,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Barneys Point,2.15am Fri,1.00,falling,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed R at Dry Dock (mAHD),2.43am Fri,0.04^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,2022-10-14 03:10:02.628388+11:00,NSW
Cudgen Ck at Kingscliff,2.16am Fri,0.00,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Cudgen Lake at Bogangar,2.15am Fri,0.41,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Burringbar Ck at Tweed Valley Way,2.00am Fri,0.68,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Crabbes Ck at Crabbes Creek,1.46am Fri,0.91,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Crabbes Ck at Wooyung Road,2.33am Fri,1.26,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,2022-10-14 03:10:02.628388+11:00,NSW
Yelgun Ck at Yelgun,2.32am Fri,2.21,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Yelgun Ck at Helen St Bridge,2.27am Fri,0.26,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Marshalls Ck at The Pocket,2.41am Fri,0.89,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Lacks Ck at Middle Pocket,1.57am Fri,2.23,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Marshalls Ck at Billinudgel,1.43am Fri,0.34,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Marshalls Ck at Ocean Shores,2.16am Fri,0.12,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Brunswick R at Sherrys Br,12.28am Fri,0.69,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Mullumbimby Ck at Mullumbimby Creek,1.20am Fri,0.31,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Mullumbimby Ck at Azalea St Bridge,2.43am Fri,0.08,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Brunswick R at Mullumbimby,2.42am Fri,-0.03^,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Brunswick R at Brunswick Heads,2.16am Fri,-0.04,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Byron Bay (Tallow Ck Br),2.09am Fri,1.38,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Byron Bay (Belongil Ck Br),2.40am Fri,0.49,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons River,Wilsons River,Wilsons River,Wilsons River,Wilsons River,Wilsons River,2022-10-14 03:10:02.628388+11:00,NSW
Back Ck at Bentley,1.53am Fri,0.80,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Leycester Ck at Rock Valley,1.55am Fri,1.17,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Goolmangar Ck at Nimbin,2.44am Fri,1.91,rising,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Goolmangar Ck at Goolmangar,2.44am Fri,1.02,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Terania Ck at The Channon,2.44am Fri,0.22,rising,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Leycester Ck at Tuncester (mAHD),2.43am Fri,0.18^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Coopers Ck at Repentance,2.42am Fri,0.53,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Coopers Ck at Corndale,12.15am Fri,0.64,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at Nashua,12.51am Fri,0.59,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at Eltham,1.58am Fri,1.31,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at Woodlawn (mAHD),2.43am Fri,0.18^,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Browns Ck Pump Station,2.30am Fri,5.02,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Lismore (Dawson Street),12.07am Fri,1.90,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at Lismore (mAHD),2.43am Fri,0.21^,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at East Gundurimba,2.15am Fri,1.05,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Wilsons R at Tuckurimba,2.18am Fri,0.96,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Wiangaree,2.00am Fri,0.22,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Kyogle,2.00am Fri,0.56,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Eden Ck at Doubtful,2.00am Fri,1.08,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Casino**,2.00am Fri,1.03,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Shannon Brook at Yorklea,2.00am Fri,1.43,rising,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Coraki,2.15am Fri,1.08,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Lower Richmond River,Lower Richmond River,Lower Richmond River,Lower Richmond River,Lower Richmond River,Lower Richmond River,2022-10-14 03:10:02.628388+11:00,NSW
Myrtle Ck at Rappville,1.00am Fri,0.34,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Bungawalbin Ck at Neileys Lagoon Rd,2.15am Fri,1.53,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Bungawalbin,2.15am Fri,1.06,steady,below minor,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Richmond R at Byrnes Pt,2.15am Fri,0.78,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Rocky Mouth Ck U/S Evans R,2.15am Fri,1.06,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Evans R at Tucombil Hwy Br,2.15am Fri,1.10,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Evans R at Evans Head,2.15am Fri,0.68,falling,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Lake Ainsworth,2.15am Fri,2.84,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Maguires Ck at Teven,12.43am Fri,0.45,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Clarence River to Baryulgil,Clarence River to Baryulgil,Clarence River to Baryulgil,Clarence River to Baryulgil,Clarence River to Baryulgil,Clarence River to Baryulgil,2022-10-14 03:10:02.628388+11:00,NSW
Maryland R at Wylie Creek,2.00am Fri,0.67,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Cataract R at Sandy Hill,2.00am Fri,0.74,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Peacock Ck at Bonalbo,2.00am Fri,0.17,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Clarence R at Tabulam,2.00am Fri,0.86,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Timbarra R at Billyrimba,2.00am Fri,0.70,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Timbarra R at Drake,2.00am Fri,1.42,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Clarence R at Baryulgil,2.00am Fri,2.14,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Mann and Nymboida Rivers,Mann and Nymboida Rivers,Mann and Nymboida Rivers,Mann and Nymboida Rivers,Mann and Nymboida Rivers,Mann and Nymboida Rivers,2022-10-14 03:10:02.628388+11:00,NSW
Mann R at Shannon Vale,2.00am Fri,0.74,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Mann R at Mitchell,2.00am Fri,0.98,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Aberfoyle R at Aberfoyle,2.00am Fri,0.75,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Guy Fawkes R at Ebor,2.00am Fri,0.58,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Boyd R at Broadmeadows,2.00am Fri,1.39,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Bielsdown Ck at Dorrigo,2.00am Fri,0.73,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Nymboida R at Nymboida,2.00am Fri,1.35,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
Nymboida R d/s Nymboida Weir,2.00am Fri,1.95,steady,,Plot | Table,2022-10-14 03:10:02.628388+11:00,NSW
