Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Wallangra,12.00am Fri,1.28,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Frazers Ck at Glenorchy,12.15am Fri,1.21,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Severn R at Pindari Dam W/L,12.00am Fri,516.07,steady,0.07 above Spillway,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Severn R at Ashford,12.00am Fri,1.28,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Holdfast,12.00am Fri,1.55,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck U/S Storm King Dam #,12.37am Fri,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Mountain Station Ck at Mt Stat Ck #,11.19pm Thu,0.35,steady,1.25 below Road,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck at Storm King Dam HW #,11.59pm Thu,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck at Dalcouth Road #,10.24pm Thu,1.00,steady,0.30 below Causeway,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck at Granite Street #,9.41pm Thu,0.43,steady,0.18 below Road,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck at Stanthorpe #,12.34am Fri,0.38,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Quart Pot Ck at Stanthorpe *,12.00am Fri,0.40,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
4 Mile Ck at Glen Niven Dam TM*,11.00pm Thu,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Broadwater Creek #,10.07pm Thu,0.83,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Broadwater Creek *,12.00am Fri,0.81,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Severn R at Ballandean *,12.00am Fri,1.00,steady,0.90 below Approaches,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Severn R at Ballandean #,11.04pm Thu,1.04,steady,0.86 below Approaches,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Accommodation Ck at Ballandean *,12.00am Fri,0.56,steady,1.14 below Crossing,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Accommodation Ck at Ballandean #,11.24pm Thu,0.60,steady,1.10 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Farnbro *,12.00am Fri,1.26,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Pike Ck at Glenlyon Dam TW *,12.20am Fri,0.88,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Mole R at Donaldson,11.30pm Thu,0.88,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Roseneath,12.00am Fri,1.18,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Bonshaw,12.00am Fri,3.29,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Texas *,12.00am Fri,1.90,steady,5.60 below Road,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Oaky Ck at Texas *,12.00am Fri,0.41,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Brush Ck at Beebo *,12.00am Fri,1.55,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Glenarbon Weir D/S*,12.00am Fri,0.93,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Barongarook *,12.00am Fri,1.13,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Barongarook #,10.59pm Thu,1.15,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Chain of Ponds Ck at Artunga #,7.22pm Thu,1.37,,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Bracker Ck at Terraine *,12.00am Fri,0.09,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Bracker Ck at Terraine #,11.58pm Thu,0.10,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Coolmunda Dam HW *,12.00am Fri,0.01,steady,0.01 above Full Supply,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Coolmunda Dam TW *,12.00am Fri,0.62,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Coolmunda Dam TW #,12.12am Fri,-0.10,steady,0.60 below Causeway,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Canning Ck at Woodspring #,12.24am Fri,1.66,falling,5.34 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Inglewood Br #,11.17pm Thu,2.05,steady,8.35 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Inglewood Weir *,12.00am Fri,2.40,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Whetstone Weir *,12.00am Fri,0.35,steady,0.35 above Weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Ben Dor Weir *,12.00am Fri,0.32,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre Bk at Booba Sands *,12.00am Fri,2.13,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Dumaresq R at Bengalla *,12.00am Fri,1.98,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at New Kildonan *,12.28am Fri,3.80,falling,,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Boggabilla,12.00am Fri,4.91,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Goondiwindi *,12.00am Fri,5.18,steady,7.02 below Bridge,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Goondiwindi Weir *,12.00am Fri,4.95,falling,3.45 above Weir,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Callandoon Ck at Carana Weir *,12.00am Fri,4.58,falling,2.58 above Weir,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Callandoon Ck at Oonavale*,12.00am Fri,6.39,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Boomi R at Boomi Offtake,12.00am Fri,2.34,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Boomi Weir,12.00am Fri,2.39,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Macintyre R at Kanowna,12.00am Fri,5.36,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Barwon R at Mungindi,12.00am Fri,6.70,steady,,moderate,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir,Weir,Weir,Weir,Weir,Weir,Weir,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at O'Connor *,12.00am Fri,1.45,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Retreat Br *,12.00am Fri,1.50,steady,11.00 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Gunn Br *,12.00am Fri,0.88,steady,6.10 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Wyaga Ck at Kilbronae *,12.00am Fri,0.55,steady,2.05 below Crossing,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Yarrill Ck at Medpark Br *,12.00am Fri,1.21,falling,3.39 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Giddi Giddi South *,12.00am Fri,2.35,steady,0.95 above Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Surrey *,12.00am Fri,1.75,rising,3.05 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Talwood *,12.00am Fri,1.56,steady,2.84 below Bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Jericho *,12.00am Fri,2.72,steady,1.72 above Crossing,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Weir R at Mascot *,12.00am Fri,2.19,steady,,minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Moonie,Moonie,Moonie,Moonie,Moonie,Moonie,Moonie,2022-10-14 01:50:02.241230+11:00,NSW
Moonie R at Flinton*(Downstream),12.00am Fri,2.26,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Moonie R at Mt Driven *,8.33pm Thu,0.91,falling,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Moonie R at Nindigully *,12.00am Fri,2.09,rising,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
Moonie R at Fenton *,12.00am Fri,2.34,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,NSW
