Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,2022-10-14 14:20:02.049576+11:00,NSW
Maranoa R at Old Cashmere,12.00pm Fri,2.08,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Balonne R at Surat,12.00pm Fri,3.65,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Balonne R at St George,12.10pm Fri,2.32,rising,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Balonne R at Jack Taylor Weir,1.10pm Fri,-0.01,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Whyenbah,12.00pm Fri,2.74,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Woolerbilla,12.00pm Fri,3.87,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Narran R at Dirranbandi,12.00pm Fri,2.67,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Narran R at New Angledool No 2 **,2.00pm Fri,2.27,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Ballandool R at Ballandool,12.00pm Fri,2.35,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Bokhara R at Hebel,12.00pm Fri,0.98,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Bokhara R at Goodooga,1.45pm Fri,2.31,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Bokhara R at Goodwins,2.00pm Fri,2.51,steady,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Birrie R at Goodooga,2.00pm Fri,1.92,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Brenda,1.45pm Fri,3.95,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Weilmoringle,2.00pm Fri,5.73,steady,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Mundiwa,2.00pm Fri,5.44,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Culgoa R at Kenebree,2.15pm Fri,5.84,steady,moderate,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Warrego River,Warrego River,Warrego River,Warrego River,Warrego River,Warrego River,2022-10-14 14:20:02.049576+11:00,NSW
Warrego R at Wyandra,12.00pm Fri,2.92,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Warrego R at Cunnamulla,12.00pm Fri,5.97,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Warrego R at Barringun No 2**,2.00pm Fri,2.48,steady,below minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Warrego R at Fords Br,1.30pm Fri,1.44,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Warrego R at Fords Br Bywash,12.15pm Fri,2.40,steady,moderate,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Cuttaburra Channel at Turra,2.00pm Fri,1.98,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Paroo River,Paroo River,Paroo River,Paroo River,Paroo River,Paroo River,2022-10-14 14:20:02.049576+11:00,NSW
Paroo R at Eulo,6.15am Fri,3.64,falling slowly,moderate,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Paroo R at Caiwarro,12.00pm Fri,3.05,steady,moderate,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Paroo R at Hungerford,6.00am Fri,1.41,rising slowly,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Paroo R at Willara Crossing,10.30am Fri,1.47,steady,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Bullo River,Bullo River,Bullo River,Bullo River,Bullo River,Bullo River,2022-10-14 14:20:02.049576+11:00,NSW
Bulloo River at Thargomindah,8.40am Fri,5.12,rising,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Barwon River,Barwon River,Barwon River,Barwon River,Barwon River,Barwon River,2022-10-14 14:20:02.049576+11:00,NSW
Barwon R at Mungindi,2.00pm Fri,6.67,steady,minor,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
Barwon R at Presbury Weir,2.00pm Fri,4.98,steady,,Plot | Table,2022-10-14 14:20:02.049576+11:00,NSW
