Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 01:10:01.933845+11:00,NSW
Slatey Creek,12.15am Fri,18.32,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Winding Ck at Fifth St Br,12.15am Fri,14.73,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Cockle Ck at Barnsley Vale,12.25am Fri,0.52,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,12.15am Fri,0.10,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Lake Macquarie at Marmong Point,12.15am Fri,0.10,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Lake Macquarie at Belmont,12.15am Fri,0.09,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Stoney Creek U/S Toronto,12.15am Fri,0.10,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Dora Ck at Cooranbong,12.15am Fri,1.21,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Stockton Ck at Morrisset,12.15am Fri,0.13,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Dora Ck at Kalang Rd,12.15am Fri,0.13,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Lake Macquarie at Swansea Channel,12.15am Fri,0.22,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 01:10:01.933845+11:00,NSW
Wyong R at Yarramalong,12.15am Fri,1.63,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wyong R at Gracemere,12.15am Fri,1.41,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Jilliby Ck at Jilliby,12.30am Fri,0.57,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wyong R U/S Wyong Weir,12.15am Fri,1.61,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wyong R U/S Wyong Br,12.15am Fri,0.44,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Tumbi Umbi Ck,12.15am Fri,0.47,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wallarah Ck at Bridge,12.15am Fri,0.41,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Ourimbah Ck U/S Weir,11.30pm Thu,1.13,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Ourimbah (Ourimbah Ck),10.28pm Thu,10.00,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Ourimbah Ck at Kangy Angy,12.15am Fri,6.07,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Ourimbah Ck at Lees Bridge,12.15am Fri,0.47,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Tuggerah Lake at Toukley,12.15am Fri,0.42,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Tuggerah Lake at The Entrance,12.15am Fri,0.44,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Tuggerah Lake at Long Jetty,12.15am Fri,0.47,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 01:10:01.933845+11:00,NSW
Lisarow,11.57pm Thu,1.63,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Narara,11.32pm Thu,2.20,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
West Gosford,12.40am Fri,0.19,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Patonga (Tidal),12.16am Fri,0.42,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 01:10:01.933845+11:00,NSW
Narabeen Lagoon at Ocean Street,12.16am Fri,0.44,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,2022-10-14 01:10:01.933845+11:00,NSW
Mulwaree R at The Towers,11.30pm Thu,3.58,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Pejar Dam,12.44am Fri,-0.15,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Kialla Ck at Pomeroy,11.45pm Thu,0.90,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wollondilly R at Marsden Weir,10.52pm Thu,0.23,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Mulwaree R at Lansdowne Br,12.04am Fri,0.79,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wollondilly R at Murrays Flat,11.15pm Thu,1.39,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wollondilly R at Golden Valley,10.45pm Thu,1.52,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wingecarribee R at Sheepwash Bridge,11.15pm Thu,0.95,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wingecarribee R at Bong Bong Weir,11.30pm Thu,0.34,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wingecarribee R at Berrima,6.45pm Thu,1.23,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wingecarribee R at Greenstead,11.01pm Thu,1.14,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Tarlo R at Willowbank,11.45pm Thu,0.88,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Wollondilly R at Jooriland,10.45pm Thu,1.65,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,2022-10-14 01:10:01.933845+11:00,NSW
Neubecks Ck U/S Wallerawang,12.30am Fri,0.65,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs R at Wallerawang Power Stn,11.15pm Thu,0.81,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs R U/S Lake Lyell,11.30pm Thu,1.18,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Falmers Ck at Mount Walker,11.30pm Thu,0.78,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs R at Glenroy Bridge,11.30pm Thu,1.08,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs R at Island Hill,12.00am Fri,1.54,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Megalong Ck at Narrow Neck,12.00am Fri,0.48,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Coxs R at Kelpie Point,10.45pm Thu,0.87,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,2022-10-14 01:10:01.933845+11:00,NSW
Kowmung R at Cedar Ford,10.45pm Thu,0.99,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nattai R at The Crags,11.30pm Thu,0.77,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nattai R at Smallwoods Crossing,10.45pm Thu,0.35,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Werriberri Ck at Werombi,10.45pm Thu,1.86,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Warragamba Dam,11.45pm Thu,0.07,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean River,Nepean River,Nepean River,Nepean River,Nepean River,Nepean River,2022-10-14 01:10:01.933845+11:00,NSW
Cataract Dam,11.50pm Thu,-2.83,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Cataract R at Broughtons Pass,11.30pm Thu,0.06,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Cordeaux Dam,11.15pm Thu,0.08,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Avon Dam,11.00pm Thu,0.05,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean Dam,11.30pm Thu,0.20,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Avon Dam Rd,5.45pm Thu,10.88,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Stonequarry Ck at Picton,11.30pm Thu,0.61,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Menangle Bridge,12.36am Fri,0.73,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Camden Weir,10.45pm Thu,1.52,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Mount Hunter,11.45pm Thu,1.28,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Wallacia Weir,11.00pm Thu,0.79,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Penrith,10.43pm Thu,2.04,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Nepean R at Castlereagh,12.15am Fri,3.83,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Grose River,Grose River,Grose River,Grose River,Grose River,Grose River,2022-10-14 01:10:01.933845+11:00,NSW
Grose R at Grose Wold (Burralow),11.32pm Thu,1.23,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at North Richmond,12.40am Fri,1.60,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Freemans Reach,12.15am Fri,2.01,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Windsor SWC,11.30pm Thu,1.46,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Windsor PWD,12.15am Fri,1.42,falling,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
South Creek,South Creek,South Creek,South Creek,South Creek,South Creek,2022-10-14 01:10:01.933845+11:00,NSW
South Ck at Mulgoa Road,11.45pm Thu,0.75,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
South Ck at Gt Western Hwy,11.45pm Thu,0.54,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Ropes Ck at Debrincat Ave,11.45pm Thu,0.14,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Colo River,Colo River,Colo River,Colo River,Colo River,Colo River,2022-10-14 01:10:01.933845+11:00,NSW
Colo R at Upper Colo,12.43am Fri,2.75,steady,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Macdonald River to St Albans,Macdonald River to St Albans,Macdonald River to St Albans,Macdonald River to St Albans,Macdonald River to St Albans,Macdonald River to St Albans,2022-10-14 01:10:01.933845+11:00,NSW
Macdonald R at Howes Valley,12.30am Fri,0.33,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Macdonald R at St Albans,11.48pm Thu,1.19,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Lower Hawkesbury River,Lower Hawkesbury River,Lower Hawkesbury River,Lower Hawkesbury River,Lower Hawkesbury River,Lower Hawkesbury River,2022-10-14 01:10:01.933845+11:00,NSW
Cattai Ck at Murphys Bridge,11.45pm Thu,0.71,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Ebenezer,12.15am Fri,1.08,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Lower Portland,12.10am Fri,0.73,,below minor,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Wisemans Ferry,12.40am Fri,0.79,rising,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Gunderman,12.15am Fri,0.64,rising,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Spencer,12.15am Fri,0.60,rising,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Hawkesbury R at Patonga,12.16am Fri,0.42,falling,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
Parramatta River,Parramatta River,Parramatta River,Parramatta River,Parramatta River,Parramatta River,2022-10-14 01:10:01.933845+11:00,NSW
Blacktown Ck at Int.Peace Park,12.44am Fri,0.18,steady,,Plot | Table,2022-10-14 01:10:01.933845+11:00,NSW
