Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 08:20:02.117403+11:00,NSW
Slatey Creek,7.45am Fri,18.31,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Winding Ck at Fifth St Br,7.45am Fri,14.73,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Cockle Ck at Barnsley Vale,7.55am Fri,0.52,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,7.45am Fri,-0.00,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Lake Macquarie at Marmong Point,7.45am Fri,0.00,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Lake Macquarie at Belmont,7.45am Fri,0.01,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Stoney Creek U/S Toronto,7.45am Fri,0.06,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Dora Ck at Cooranbong,7.45am Fri,1.20,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Stockton Ck at Morrisset,7.45am Fri,0.05,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Dora Ck at Kalang Rd,7.45am Fri,0.05,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Lake Macquarie at Swansea Channel,7.45am Fri,0.01,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 08:20:02.117403+11:00,NSW
Wyong R at Yarramalong,7.15am Fri,1.60,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wyong R at Gears,7.09am Fri,1.05,falling,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wyong R at Gracemere,7.15am Fri,1.37,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Jilliby Ck at Jilliby,7.30am Fri,0.52,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wyong R U/S Wyong Weir,7.45am Fri,1.59,falling,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wyong R U/S Wyong Br,7.45am Fri,0.41,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Tumbi Umbi Ck,7.45am Fri,0.42,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wallarah Ck at Bridge,7.45am Fri,0.39,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Ourimbah Ck U/S Weir,7.30am Fri,1.12,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Ourimbah (Ourimbah Ck),4.58am Fri,10.00,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Ourimbah Ck at Kangy Angy,7.45am Fri,6.06,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Ourimbah Ck at Lees Bridge,7.45am Fri,0.43,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Tuggerah Lake at Toukley,7.45am Fri,0.38,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Tuggerah Lake at The Entrance,7.45am Fri,0.40,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Tuggerah Lake at Long Jetty,7.45am Fri,0.44,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 08:20:02.117403+11:00,NSW
Lisarow,8.05am Fri,1.63,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Narara,5.32am Fri,2.21,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
West Gosford,7.40am Fri,-0.15,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Patonga (Tidal),7.46am Fri,0.04,rising,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 08:20:02.117403+11:00,NSW
Narabeen Lagoon at Ocean Street,7.46am Fri,0.29,rising,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,2022-10-14 08:20:02.117403+11:00,NSW
Mulwaree R at The Towers,7.15am Fri,3.58,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Pejar Dam,8.14am Fri,0.03,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Kialla Ck at Pomeroy,6.45am Fri,0.95,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wollondilly R at Marsden Weir,7.52am Fri,0.22,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Mulwaree R at Lansdowne Br,8.00am Fri,0.79,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wollondilly R at Murrays Flat,7.15am Fri,1.37,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wollondilly R at Golden Valley,6.45am Fri,1.46,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wingecarribee R at Sheepwash Bridge,7.15am Fri,0.94,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wingecarribee R at Bong Bong Weir,7.30am Fri,0.34,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wingecarribee R at Berrima,7.30am Fri,1.23,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wingecarribee R at Greenstead,8.01am Fri,1.13,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Tarlo R at Willowbank,7.45am Fri,0.87,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Wollondilly R at Jooriland,6.45am Fri,1.60,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,2022-10-14 08:20:02.117403+11:00,NSW
Neubecks Ck U/S Wallerawang,8.00am Fri,0.66,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs R at Wallerawang Power Stn,7.15am Fri,0.81,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs R U/S Lake Lyell,7.30am Fri,1.20,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Falmers Ck at Mount Walker,7.30am Fri,0.79,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs R at Glenroy Bridge,7.15am Fri,1.07,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs R at Island Hill,8.00am Fri,1.53,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Megalong Ck at Narrow Neck,8.00am Fri,0.49,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Coxs R at Kelpie Point,6.45am Fri,0.84,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,Warragamba Dam,2022-10-14 08:20:02.117403+11:00,NSW
Kowmung R at Cedar Ford,6.45am Fri,0.97,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nattai R at The Crags,7.00am Fri,0.80,rising,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nattai R at Smallwoods Crossing,6.45am Fri,0.34,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Werriberri Ck at Werombi,6.45am Fri,1.85,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Warragamba Dam,7.45am Fri,0.07,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean River,Nepean River,Nepean River,Nepean River,Nepean River,Nepean River,2022-10-14 08:20:02.117403+11:00,NSW
Cataract Dam,8.00am Fri,-2.83,rising,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Cataract R at Broughtons Pass,7.30am Fri,0.06,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Cordeaux Dam,7.15am Fri,0.09,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Avon Dam,7.00am Fri,0.06,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean Dam,7.30am Fri,0.18,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Avon Dam Rd,7.15am Fri,10.84,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Stonequarry Ck at Picton,7.30am Fri,0.60,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Menangle Bridge,8.14am Fri,0.67,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Camden Weir,7.30am Fri,1.50,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Mount Hunter,7.30am Fri,1.25,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Wallacia Weir,6.45am Fri,0.76,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Penrith,7.52am Fri,2.00,steady,below minor,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Nepean R at Castlereagh,7.45am Fri,3.81,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Grose River,Grose River,Grose River,Grose River,Grose River,Grose River,2022-10-14 08:20:02.117403+11:00,NSW
Grose R at Grose Wold (Burralow),6.31am Fri,1.21,steady,,Plot | Table,2022-10-14 08:20:02.117403+11:00,NSW
Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,Hawkesbury River to Windsor,2022-10-14 08:20:02.117403+11:00,NSW
