Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre R at Wallangra,2.00am Fri,1.28,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Frazers Ck at Glenorchy,12.15am Fri,1.21,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Severn R at Pindari Dam W/L,2.00am Fri,516.06,steady,0.06 above Spillway,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Severn R at Ashford,2.00am Fri,1.30,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre River at Ridgelands,3.00am Fri,1.85,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre R at Holdfast,2.00am Fri,1.52,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck U/S Storm King Dam #,12.37am Fri,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Mountain Station Ck at Mt Stat Ck #,2.19am Fri,0.35,steady,1.25 below Road,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck at Storm King Dam HW #,2.59am Fri,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck at Dalcouth Road #,1.24am Fri,1.00,steady,0.30 below Causeway,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck at Granite Street #,12.41am Fri,0.43,steady,0.18 below Road,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck at Stanthorpe #,12.34am Fri,0.38,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Quart Pot Ck at Stanthorpe *,2.00am Fri,0.40,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
4 Mile Ck at Glen Niven Dam TM*,2.00am Fri,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Broadwater Creek #,1.07am Fri,0.83,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Broadwater Creek *,2.00am Fri,0.80,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Severn R at Ballandean *,2.00am Fri,0.99,steady,0.91 below Approaches,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Severn R at Ballandean #,2.04am Fri,0.99,steady,0.91 below Approaches,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Accommodation Ck at Ballandean *,2.00am Fri,0.56,steady,1.14 below Crossing,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Accommodation Ck at Ballandean #,2.24am Fri,0.60,steady,1.10 below Bridge,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Dumaresq R at Farnbro *,2.00am Fri,1.26,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Pike Ck at Glenlyon Dam TW *,2.30am Fri,0.87,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Mole R at Donaldson,2.30am Fri,0.88,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Dumaresq R at Roseneath,2.00am Fri,1.17,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Beardy R at Haystack,3.00am Fri,1.04,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Dumaresq R at Bonshaw,2.00am Fri,3.28,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Dumaresq R at Texas *,3.00am Fri,1.90,steady,5.60 below Road,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Oaky Ck at Texas *,2.00am Fri,0.41,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Brush Ck at Beebo *,2.00am Fri,1.55,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Dumaresq R at Glenarbon Weir D/S*,2.00am Fri,0.92,steady,,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Barongarook *,2.00am Fri,1.12,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Barongarook #,1.59am Fri,1.13,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Chain of Ponds Ck at Artunga #,1.22am Fri,1.37,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Bracker Ck at Terraine *,2.00am Fri,0.09,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Bracker Ck at Terraine #,2.58am Fri,0.10,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Coolmunda Dam HW *,2.00am Fri,0.01,steady,0.01 above Full Supply,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Coolmunda Dam TW *,2.00am Fri,0.62,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Coolmunda Dam TW #,12.12am Fri,-0.10,steady,0.60 below Causeway,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Canning Ck at Woodspring #,1.45am Fri,1.66,steady,5.34 below Bridge,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Inglewood Br #,2.17am Fri,2.05,steady,8.35 below Bridge,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre Bk at Inglewood Weir *,2.00am Fri,2.39,steady,,below minor,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
Macintyre R at Whetstone Weir *,2.00am Fri,0.34,steady,0.34 above Weir,,Plot | Table,2022-10-14 04:40:01.623108+11:00,NSW
