Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Mountview,7.30am Fri,1.90,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Warri,8.30am Fri,2.04,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Mongarlowe R at Mongarlowe,7.15am Fri,1.29,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Hillview,7.00am Fri,2.03,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Fossickers Flat,7.15am Fri,2.13,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,2022-10-14 09:00:02.557559+11:00,NSW
Kangaroo R at Hampden Br,6.31am Fri,0.77,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Tallowa Dam,6.45am Fri,0.29,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Danjera Ck at Danjera Dam,5.19am Fri,0.36,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Danjera Ck U/S Dam,6.33am Fri,0.00,falling,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Grassy Gully,4.00pm Thu,2.93,falling,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Nowra (AHD),8.15am Fri,0.00,rising,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Shoalhaven R at Shoalhaven Heads,8.44am Fri,0.16,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Crookhaven R at Greenwell Pt,8.31am Fri,0.15,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Crookhaven R at Crookhaven Heads,8.16am Fri,0.10,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Lake Wollumboola,8.15am Fri,0.38,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Broughton Creek,8.28am Fri,0.17,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Currarong,8.44am Fri,0.28,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,2022-10-14 09:00:02.557559+11:00,NSW
Crooked R at Gerroa,8.15am Fri,0.20,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,2022-10-14 09:00:02.557559+11:00,NSW
Currambene Ck at Falls Ck,8.00am Fri,0.45,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Tomerong Ck at Hawken Rd (AHD),6.57am Fri,0.29^,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
St Georges Basin at Island Pt Rd,8.15am Fri,0.26,rising,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Jervis Bay at HMAS Creswell,8.16am Fri,1.18,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Sussex Inlet at Sussex Rd Boat Ramp,8.18am Fri,0.35,rising,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,2022-10-14 09:00:02.557559+11:00,NSW
Lake Conjola,8.16am Fri,0.24,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Ulladulla Boat Harbour,8.16am Fri,0.09,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Millards Creek,7.49am Fri,2.01,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Burrill Lake,8.32am Fri,0.26,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Lake Tabourie,8.42am Fri,0.37,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,2022-10-14 09:00:02.557559+11:00,NSW
Clyde R at Brooman,8.30am Fri,1.64,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
HMAS Creswell(Jervis Bay),8.16am Fri,1.18,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,2022-10-14 09:00:02.557559+11:00,NSW
Araluen Ck at Neringla Rd,8.30am Fri,0.80,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Deua R at Riverview,8.30am Fri,1.67,steady,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Moruya R at Moruya,8.15am Fri,0.14,rising,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,2022-10-14 09:00:02.557559+11:00,NSW
Tuross R at Tuross Vale,6.30am Fri,0.72,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Wadbilliga R at Wadbilliga,8.30am Fri,1.25,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Tuross R D/S Wadbilliga Junct,8.30am Fri,0.88,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Tuross R at Eurobodalla,8.30am Fri,2.02,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Wagonga R at Barlows Bay,8.15am Fri,-0.10,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bega River,Bega River,Bega River,Bega River,Bega River,Bega River,2022-10-14 09:00:02.557559+11:00,NSW
Wallaga Lake at Regatta Pt,8.15am Fri,0.27,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bermagui R at Boat Harbour,8.16am Fri,0.65,falling,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Brogo Dam,8.30am Fri,102.82,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Brogo R at North Brogo,8.30am Fri,1.57,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Double Ck near Brogo,8.30am Fri,1.02,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Brogo R at Angledale,8.30am Fri,1.28,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bemboka R at Morans Crossing,8.30am Fri,1.08,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Tantawangalo Ck at Candelo Damsite,8.30am Fri,0.76,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bega R at Kanoona,8.30am Fri,1.79,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bega River Entrance,8.15am Fri,0.04,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Bega R at Bega North,8.30am Fri,1.04,steady,below minor,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,2022-10-14 09:00:02.557559+11:00,NSW
Merimbula Lake at Wharf,8.15am Fri,-0.13,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Pambula R at Lochiel,8.30am Fri,0.85,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Towamba R at Towamba,8.30am Fri,0.97,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Eden Boat Harbour,8.16am Fri,0.88,rising,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,2022-10-14 09:00:02.557559+11:00,NSW
Little Plains R at Wellesley,8.30am Fri,0.80,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
Delegate R at Quidong,8.30am Fri,0.77,steady,,Plot | Table,2022-10-14 09:00:02.557559+11:00,NSW
