Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Severn River,Severn River,Severn River,Severn River,Severn River,Severn River,2022-10-14 11:50:01.820158+11:00,NSW
Severn R at Fladbury,11.00am Fri,0.77,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Severn R at Strathbogie,11.00am Fri,1.67,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Severn R at Ducca Marrin,11.00am Fri,1.43,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Frazers Ck at Glenorchy,11.30am Fri,1.18,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Frazers Ck at Westholme (Ashford),11.00am Fri,0.65,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Severn R at Ashford,11.00am Fri,1.26,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,2022-10-14 11:50:01.820158+11:00,NSW
Kings Ck at Gred,11.30am Fri,0.10,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Kings Ck at Newstead North,11.30am Fri,0.36,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Paradise Ck at Paradise Station,11.30am Fri,0.06,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Wyoming,11.15am Fri,0.50,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Little Valley,11.00am Fri,0.21,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Elsmore Br,11.30am Fri,0.26,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Riverstone,11.30am Fri,1.05,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Middle Ck at Stannifer,11.30am Fri,-0.03,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Middle Ck at Ferndale,11.00am Fri,0.75,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Inverell Middle Ck**,11.00am Fri,0.86,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Tintot,11.30am Fri,1.01,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Wallangra,11.00am Fri,1.25,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre River at Ridgelands,11.00am Fri,1.77,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Yetman Br,11.30am Fri,1.94,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre R at Holdfast,11.00am Fri,1.41,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq River,Dumaresq River,Dumaresq River,Dumaresq River,Dumaresq River,Dumaresq River,2022-10-14 11:50:01.820158+11:00,NSW
Ottleys Ck at Coolatai,11.00am Fri,0.52,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Deepwater R at Bolivia,11.00am Fri,0.69,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Mole R at Donaldson,10.30am Fri,0.87,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Tenterfield Ck at Clifton,11.00am Fri,0.61,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq R at Farnbro,10.00am Fri,1.25,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Pike Ck D/S Glenlyon Dam,10.30am Fri,0.85,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Quart Pot Ck at Stanthorpe,10.00am Fri,0.39,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq R at Roseneath,11.00am Fri,1.16,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Beardy R at Haystack,10.00am Fri,1.02,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq R at Bonshaw,11.00am Fri,3.27,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq R at Texas,9.00am Fri,1.90,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Brush Ck at Beebo,10.00am Fri,1.55,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq R at Glenarbon Weir D/S,11.00am Fri,0.89,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre Bk at Barongarook,10.00am Fri,1.10,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre Bk at Terraine,10.00am Fri,0.08,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Coolmunda Dam HW,10.00am Fri,0.00,steady,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Coolmunda Dam TW,10.00am Fri,0.47,falling,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre Bk at Inglewood Weir,10.00am Fri,2.33,falling,,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Macintyre Bk at Booba Sands,10.00am Fri,2.11,steady,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
Dumaresq River at Bengalla,10.43am Fri,1.73,falling,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,NSW
