Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,2022-10-13 21:20:01.747793+11:00,NSW
Tyalgum Bridge,8.54pm Thu,0.83,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Clarrie Hall Dam (mAHD),9.10pm Thu,61.52^,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Clarrie Hall Dam D/S,9.12pm Thu,0.54,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Palmers Road,8.41pm Thu,0.71,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Uki,9.00pm Thu,1.22,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Oxley R at Eungella,1.01pm Thu,0.57,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Bray Park Weir (mAHD),7.45pm Thu,1.14^,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),9.13pm Thu,-0.22^,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Murwillumbah (mAHD),9.12pm Thu,-0.22^,steady,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Rous R at Chillingham,9.12pm Thu,0.99,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Rous R at Boat Harbour,9.08pm Thu,0.05,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),9.00pm Thu,0.86,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Rouse R at Kynnumboon,9.03pm Thu,-0.20^,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Tumbulgum,9.14pm Thu,-0.16^,steady,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Chindera (mAHD),9.11pm Thu,-0.01^,steady,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Barneys Point,8.45pm Thu,0.81,rising,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed R at Dry Dock (mAHD),9.11pm Thu,-0.02^,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,2022-10-13 21:20:01.747793+11:00,NSW
Cudgen Ck at Kingscliff,8.46pm Thu,0.03,rising,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Cudgen Lake at Bogangar,8.45pm Thu,0.42,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Burringbar Ck at Tweed Valley Way,9.00pm Thu,0.68,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Crabbes Ck at Crabbes Creek,7.46pm Thu,0.91,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Crabbes Ck at Wooyung Road,7.18pm Thu,1.25,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,2022-10-13 21:20:01.747793+11:00,NSW
Yelgun Ck at Yelgun,8.33pm Thu,2.21,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Yelgun Ck at Helen St Bridge,8.48pm Thu,0.25,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Marshalls Ck at The Pocket,9.09pm Thu,0.89,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Lacks Ck at Middle Pocket,7.57pm Thu,2.23,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Marshalls Ck at Billinudgel,8.59pm Thu,0.38,steady,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Marshalls Ck at Ocean Shores,8.46pm Thu,0.03,rising,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Brunswick R at Sherrys Br,6.28pm Thu,0.69,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Mullumbimby Ck at Mullumbimby Creek,7.20pm Thu,0.31,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Mullumbimby Ck at Azalea St Bridge,7.49pm Thu,0.02,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Brunswick R at Mullumbimby,9.10pm Thu,0.03^,steady,below minor,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Brunswick R at Brunswick Heads,8.46pm Thu,0.07,rising,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
Byron Bay (Tallow Ck Br),8.58pm Thu,1.37,steady,,Plot | Table,2022-10-13 21:20:01.747793+11:00,NSW
