Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-14 00:00:01.614319+11:00,NSW
Corindi R at Boyles Bridge,11.40pm Thu,1.02,falling,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Corindi R at Pacific Highway,11.39pm Thu,1.07,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Woolgoolga Ck at Woolgoolga,11.15pm Thu,0.02,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Bennetts Rd (Coffs Harbour),11.40pm Thu,0.50,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Bakers Rd (Coffs Harbour),11.40pm Thu,0.20,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Loaders Ln (Coffs Harbour),11.40pm Thu,0.26,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Bray St (Coffs Harbour),11.40pm Thu,0.51,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Gundagai St (Coffs Harbour),11.40pm Thu,0.09,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Englands Rd (Coffs Harbour),11.41pm Thu,1.23,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Indusrial Dr (Coffs Harbour),11.40pm Thu,0.76,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Coffs Ck at Coffs Harbour,11.15pm Thu,0.40,rising,below minor,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Newports Ck at Coffs Harbour,11.15pm Thu,0.35,rising,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Coffs Inner Harbour,11.16pm Thu,1.22,falling,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Sawtell (Coffs Harbour),11.41pm Thu,0.81,rising,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Spagnolos Rd (Coffs Harbour),11.40pm Thu,0.31,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Moonee Creek (Moonee Creek),11.15pm Thu,0.32,rising,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Red Rock (Corindi River),11.15pm Thu,0.44,falling,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Boambee (Boambee Creek),11.15pm Thu,0.38,rising,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Boambee Entrance (Boambee Creek),11.15pm Thu,0.36,falling,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-14 00:00:01.614319+11:00,NSW
Bellinger R at Thora,10.46pm Thu,1.77,steady,below minor,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
Never Never Ck at Gleniffer,10.23pm Thu,0.53,steady,,Plot | Table,2022-10-14 00:00:01.614319+11:00,NSW
