Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Mountview,8.30pm Thu,1.92,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Warri,9.00pm Thu,2.07,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Mongarlowe R at Mongarlowe,8.30pm Thu,1.30,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Hillview,8.00pm Thu,2.11,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Fossickers Flat,8.15pm Thu,2.19,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,2022-10-13 21:40:02.435377+11:00,NSW
Kangaroo R at Hampden Br,9.01pm Thu,0.77,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Tallowa Dam,8.00pm Thu,0.32,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Danjera Ck at Danjera Dam,8.51pm Thu,0.35,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Danjera Ck U/S Dam,6.33pm Thu,0.03,steady,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Grassy Gully,4.00pm Thu,2.93,falling,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Nowra (AHD),8.45pm Thu,-0.13,steady,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Shoalhaven R at Shoalhaven Heads,9.14pm Thu,-0.01,rising,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
Crookhaven R at Greenwell Pt,9.01pm Thu,-0.03,rising,,Plot | Table,2022-10-13 21:40:02.435377+11:00,NSW
