Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Macquarie River to Bathurst,Macquarie River to Bathurst,Macquarie River to Bathurst,Macquarie River to Bathurst,Macquarie River to Bathurst,Macquarie River to Bathurst,2022-10-14 14:10:02.390794+11:00,NSW
Fish R at Tarana,1.39pm Fri,1.15,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Campbells R U/S Chifley Dam,1.34pm Fri,1.24,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Chifley Dam,1.39pm Fri,710.70^,rising,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R at White Rock,1.35pm Fri,2.21,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Queen Charlottes Ck-Georges Plains,1.34pm Fri,0.89,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R at Bathurst,1.23pm Fri,1.47,steady,below minor,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Orange,Orange,Orange,Orange,Orange,Orange,2022-10-14 14:10:02.390794+11:00,NSW
Orange (Kyte St),1.38pm Fri,0.04,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Orange (Dalton St Bridge),1.40pm Fri,0.63,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie River to Burrendong Dam,Macquarie River to Burrendong Dam,Macquarie River to Burrendong Dam,Macquarie River to Burrendong Dam,Macquarie River to Burrendong Dam,Macquarie River to Burrendong Dam,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R Upstream STP,1.40pm Fri,2.57,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R Downstream STP,1.29pm Fri,2.45,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R at Rocks Forest,1.22pm Fri,1.65,falling,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R at Yarracoona,9.15am Fri,1.92,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Turon R at Sofala,1.00pm Fri,2.35,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Cudgegong R at Windamere Dam,1.00pm Fri,552.24,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Cudgegong R D/S Windamere Dam,1.00pm Fri,1.47,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Cudgegong R at Rocky Waterhole,1.00pm Fri,3.06,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Cudgegong R at Wilbertree Rd,1.00pm Fri,2.32,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Cudgegong R at Yamble Bridge,12.45pm Fri,2.17,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Macquarie R D/S Burrendong Dam,1.00pm Fri,4.29,steady,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Bell River,Bell River,Bell River,Bell River,Bell River,Bell River,2022-10-14 14:10:02.390794+11:00,NSW
Molong Ck D/S Borenore Ck,1.00pm Fri,1.04,falling,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
Bell R at Molong,1.00pm Fri,2.17,rising,,Plot | Table,2022-10-14 14:10:02.390794+11:00,NSW
