Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-14 16:50:02.159501+11:00,NSW
Corindi R at Boyles Bridge,4.40pm Fri,1.02,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Corindi R at Pacific Highway,4.39pm Fri,1.05,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Woolgoolga Ck at Woolgoolga,4.15pm Fri,0.03,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bennetts Rd (Coffs Harbour),4.40pm Fri,0.50,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bakers Rd (Coffs Harbour),4.40pm Fri,0.20,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Loaders Ln (Coffs Harbour),4.40pm Fri,0.26,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bray St (Coffs Harbour),4.40pm Fri,0.52,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Gundagai St (Coffs Harbour),4.40pm Fri,0.09,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Englands Rd (Coffs Harbour),4.41pm Fri,1.23,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Indusrial Dr (Coffs Harbour),4.40pm Fri,0.75,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Coffs Ck at Coffs Harbour,4.15pm Fri,0.43,falling,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Newports Ck at Coffs Harbour,4.15pm Fri,0.39,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Coffs Inner Harbour,4.16pm Fri,0.76,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Sawtell (Coffs Harbour),4.31pm Fri,0.74,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Spagnolos Rd (Coffs Harbour),4.40pm Fri,0.31,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Moonee Creek (Moonee Creek),4.15pm Fri,0.50,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Red Rock (Corindi River),4.15pm Fri,0.08,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Boambee (Boambee Creek),4.15pm Fri,0.39,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Boambee Entrance (Boambee Creek),4.15pm Fri,0.20,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-14 16:50:02.159501+11:00,NSW
Bellinger R at Thora,2.52pm Fri,1.75,steady,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Never Never Ck at Gleniffer,4.23pm Fri,0.52,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bellinger R at Bellingen Br,4.39pm Fri,0.67^,falling,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bellinger R at Repton,4.15pm Fri,0.30,falling,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,2022-10-14 16:50:02.159501+11:00,NSW
Kalang R at Kooroowi (Scotchman),4.15pm Fri,0.75,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Kalang R at Urunga,4.15pm Fri,0.29,falling,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,2022-10-14 16:50:02.159501+11:00,NSW
South Creek at Bowraville,4.00pm Fri,1.27,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Nambucca R Upstream Bowraville,4.00pm Fri,1.08,steady,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Bowraville Lanes Bridge,4.27pm Fri,1.77,steady,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Nambucca R Downstream Bowraville,4.15pm Fri,0.53,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Taylors Arm at Upper Taylors Arm,4.00pm Fri,1.28,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Taylors Arm at Utungun,4.42pm Fri,0.46,falling,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Nambucca R at Macksville,4.15pm Fri,0.38,falling,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,2022-10-14 16:50:02.159501+11:00,NSW
Gara R at Willow Glen,4.00pm Fri,0.38,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Gara R at Malpas Dam,4.00pm Fri,0.09,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Gara R d/s Malpas Dam,4.00pm Fri,0.85,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Dumaresq Ck D/S Dumaresq Dam,4.00pm Fri,0.80,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Dumaresq Ck at Armidale,4.00pm Fri,0.26,steady,below minor,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Sandy Ck at Newholme,4.05pm Fri,0.28,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Commissioners Ck at Tiverton,4.00pm Fri,0.26,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Macleay R at Dangars Falls,4.00pm Fri,0.93,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Wollomombi R at Coninside,4.00pm Fri,0.66,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Styx R at Jeogla,4.15pm Fri,1.06,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Tia R at Tia,4.00pm Fri,0.94,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Apsley R at Apsley Falls,4.00pm Fri,0.82,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
Apsley R at Apsley Gorge,4.00pm Fri,1.28,steady,,Plot | Table,2022-10-14 16:50:02.159501+11:00,NSW
