Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-14 11:30:02.249392+11:00,NSW
Corindi R at Boyles Bridge,11.10am Fri,1.02,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Corindi R at Pacific Highway,11.09am Fri,1.06,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Woolgoolga Ck at Woolgoolga,10.45am Fri,0.04,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Bennetts Rd (Coffs Harbour),11.10am Fri,0.50,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Bakers Rd (Coffs Harbour),11.10am Fri,0.20,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Loaders Ln (Coffs Harbour),11.10am Fri,0.26,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Bray St (Coffs Harbour),11.10am Fri,0.52,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Gundagai St (Coffs Harbour),11.10am Fri,0.09,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Englands Rd (Coffs Harbour),11.11am Fri,1.23,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Indusrial Dr (Coffs Harbour),11.10am Fri,0.75,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Coffs Ck at Coffs Harbour,10.45am Fri,0.54,rising,below minor,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Newports Ck at Coffs Harbour,10.45am Fri,0.47,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Coffs Inner Harbour,10.46am Fri,1.58,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Sawtell (Coffs Harbour),11.11am Fri,1.11,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Spagnolos Rd (Coffs Harbour),11.10am Fri,0.31,steady,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Moonee Creek (Moonee Creek),10.45am Fri,0.42,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Red Rock (Corindi River),10.45am Fri,0.73,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Boambee (Boambee Creek),10.45am Fri,0.51,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Boambee Entrance (Boambee Creek),10.45am Fri,0.66,rising,,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-14 11:30:02.249392+11:00,NSW
Bellinger R at Thora,8.52am Fri,1.76,steady,below minor,Plot | Table,2022-10-14 11:30:02.249392+11:00,NSW
