Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-14 13:00:02.193116+11:00,NSW
Corindi R at Boyles Bridge,12.40pm Fri,1.01,falling,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Corindi R at Pacific Highway,12.39pm Fri,1.05,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Woolgoolga Ck at Woolgoolga,12.15pm Fri,0.03,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Bennetts Rd (Coffs Harbour),12.40pm Fri,0.50,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Bakers Rd (Coffs Harbour),12.40pm Fri,0.20,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Loaders Ln (Coffs Harbour),12.40pm Fri,0.26,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Bray St (Coffs Harbour),12.40pm Fri,0.52,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Gundagai St (Coffs Harbour),12.40pm Fri,0.09,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Englands Rd (Coffs Harbour),12.41pm Fri,1.23,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Indusrial Dr (Coffs Harbour),12.40pm Fri,0.75,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Coffs Ck at Coffs Harbour,12.15pm Fri,0.81,rising,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Newports Ck at Coffs Harbour,12.15pm Fri,0.78,rising,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Coffs Inner Harbour,12.16pm Fri,1.58,falling,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Sawtell (Coffs Harbour),12.41pm Fri,1.14,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Spagnolos Rd (Coffs Harbour),12.40pm Fri,0.31,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Moonee Creek (Moonee Creek),12.15pm Fri,0.71,rising,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Red Rock (Corindi River),12.15pm Fri,0.83,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Boambee (Boambee Creek),12.15pm Fri,0.80,rising,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Boambee Entrance (Boambee Creek),12.15pm Fri,0.80,rising,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-14 13:00:02.193116+11:00,NSW
Bellinger R at Thora,8.52am Fri,1.76,steady,below minor,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
Never Never Ck at Gleniffer,10.23am Fri,0.52,steady,,Plot | Table,2022-10-14 13:00:02.193116+11:00,NSW
