Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,2022-10-13 16:07:30.866648+11:00,NSW
Queanbeyan R at Tinderry,3.03pm Thu,1.59,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Queanbeyan R U/S Googong Dam,1.00pm Thu,1.08,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Burra Ck at Burra,1.00pm Thu,1.58,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Queanbeyan R at Googong Dam,2.50pm Thu,663.12^,falling,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Queanbeyan R at Wickerslack,3.23pm Thu,1.05,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Queanbeyan R at ACT Border,1.14pm Thu,1.94,rising,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Carwoola,2.57pm Thu,0.95,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Burbong,1.00pm Thu,0.71,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Oaks Estate,1.00pm Thu,1.56,steady,below minor,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Woolshed Creek U/S Fairbairne,3.32pm Thu,0.38,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Dairy Flat,1.28pm Thu,555.95^,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Jerrabomberra Ck at Hindmarsh,2.43pm Thu,2.16,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Sullivan Ck at Southwell,1.00pm Thu,0.22,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
Sullivan Ck at Barry Drive,1.00pm Thu,0.96,steady,,Plot | Table,2022-10-13 16:07:30.866648+11:00,NSW
