Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Mountview,1.30pm Fri,1.91,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Warri,2.30pm Fri,2.05,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Mongarlowe R at Mongarlowe,1.30pm Fri,1.30,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Hillview,1.00pm Fri,2.00,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Fossickers Flat,1.30pm Fri,2.09,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,2022-10-14 15:00:02.535386+11:00,NSW
Kangaroo R at Hampden Br,2.34pm Fri,0.76,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Tallowa Dam,12.45pm Fri,0.25,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Danjera Ck at Danjera Dam,2.36pm Fri,0.33,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Danjera Ck U/S Dam,6.33am Fri,0.00,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Grassy Gully,1.00pm Fri,2.85,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Nowra (AHD),2.15pm Fri,0.67,falling,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Shoalhaven R at Shoalhaven Heads,2.44pm Fri,0.51,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Crookhaven R at Greenwell Pt,2.31pm Fri,0.41,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Crookhaven R at Crookhaven Heads,1.31pm Fri,0.53,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Lake Wollumboola,2.15pm Fri,0.60,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Broughton Creek,2.08pm Fri,0.84,,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Currarong,2.44pm Fri,0.30,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,2022-10-14 15:00:02.535386+11:00,NSW
Crooked R at Gerroa,2.15pm Fri,0.53,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,2022-10-14 15:00:02.535386+11:00,NSW
Currambene Ck at Falls Ck,2.00pm Fri,0.46,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Tomerong Ck at Hawken Rd (AHD),2.27pm Fri,0.30^,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
St Georges Basin at Island Pt Rd,2.15pm Fri,0.27,steady,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Jervis Bay at HMAS Creswell,2.16pm Fri,1.42,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Sussex Inlet at Sussex Rd Boat Ramp,1.36pm Fri,0.62,,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,2022-10-14 15:00:02.535386+11:00,NSW
Lake Conjola,2.31pm Fri,0.40,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Ulladulla Boat Harbour,2.16pm Fri,0.34,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Millards Creek,1.49pm Fri,2.00,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Burrill Lake,2.32pm Fri,0.42,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Lake Tabourie,2.42pm Fri,0.48,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,2022-10-14 15:00:02.535386+11:00,NSW
Clyde R at Brooman,2.30pm Fri,1.62,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
HMAS Creswell(Jervis Bay),2.16pm Fri,1.42,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,2022-10-14 15:00:02.535386+11:00,NSW
Araluen Ck at Neringla Rd,2.30pm Fri,0.79,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Deua R at Riverview,2.30pm Fri,1.63,steady,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Moruya R at Moruya,2.15pm Fri,0.53,falling,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,2022-10-14 15:00:02.535386+11:00,NSW
Tuross R at Tuross Vale,12.45pm Fri,0.72,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Wadbilliga R at Wadbilliga,2.30pm Fri,1.23,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Tuross R D/S Wadbilliga Junct,2.30pm Fri,0.86,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Tuross R at Eurobodalla,2.30pm Fri,1.99,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Wagonga R at Barlows Bay,2.15pm Fri,0.48,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bega River,Bega River,Bega River,Bega River,Bega River,Bega River,2022-10-14 15:00:02.535386+11:00,NSW
Wallaga Lake at Regatta Pt,2.15pm Fri,0.36,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bermagui R at Boat Harbour,2.16pm Fri,0.98,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Brogo Dam,2.30pm Fri,102.81,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Brogo R at North Brogo,2.30pm Fri,1.55,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Double Ck near Brogo,2.30pm Fri,1.01,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Brogo R at Angledale,2.30pm Fri,1.25,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bemboka R at Morans Crossing,2.30pm Fri,1.07,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Tantawangalo Ck at Candelo Damsite,2.30pm Fri,0.75,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bega R at Kanoona,2.30pm Fri,1.78,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bega River Entrance,2.15pm Fri,0.56,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bega R at Bega North,2.30pm Fri,1.04,steady,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,2022-10-14 15:00:02.535386+11:00,NSW
Merimbula Lake at Wharf,2.15pm Fri,0.35,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Pambula R at Lochiel,2.30pm Fri,0.85,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Towamba R at Towamba,2.30pm Fri,0.97,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Eden Boat Harbour,2.16pm Fri,1.18,falling,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,2022-10-14 15:00:02.535386+11:00,NSW
Little Plains R at Wellesley,2.30pm Fri,0.80,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Delegate R at Quidong,2.30pm Fri,0.77,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Mclaughlin R at The Hut,10.30am Fri,0.53,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Snowy R at Burnt Hut Crossing,9.00am Fri,2.17,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Snowy R at Dalgety Weir,11.15am Fri,1.59,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Bombala R at Bombala,2.30pm Fri,1.23,steady,below minor,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
Snowy R at Mckillops Br,1.05pm Fri,2.42,steady,,Plot | Table,2022-10-14 15:00:02.535386+11:00,NSW
