Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,2022-10-14 14:40:01.656125+11:00,NSW
Queanbeyan R at Tinderry,1.53pm Fri,1.73,rising,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Queanbeyan R U/S Googong Dam,1.55pm Fri,1.25,falling,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Burra Ck at Burra,1.00pm Fri,1.80,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Queanbeyan R at Googong Dam,1.50pm Fri,663.21^,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Queanbeyan R at Wickerslack,1.38pm Fri,1.14,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Queanbeyan R at ACT Border,1.19pm Fri,2.13,falling,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Carwoola,2.06pm Fri,1.15,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Burbong,1.00pm Fri,0.84,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Oaks Estate,1.00pm Fri,1.77,steady,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Woolshed Creek U/S Fairbairne,2.12pm Fri,0.79,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Dairy Flat,12.13pm Fri,556.00^,rising,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Jerrabomberra Ck at Hindmarsh,2.00pm Fri,2.84,falling,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Sullivan Ck at Southwell,1.00pm Fri,0.46,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Sullivan Ck at Barry Drive,5.22am Fri,1.51,rising,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Lake Burley Griffin at Dam,1.06pm Fri,555.92^,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Coppins Crossing,1.51pm Fri,1.75,rising,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R below Yarralumla Creek,1.54pm Fri,2.25,rising,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Molonglo R at Sturt Island,1.00pm Fri,1.75,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,2022-10-14 14:40:01.656125+11:00,NSW
Cooma Ck at Koolaroo,2.00pm Fri,0.92,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Cooma Back Ck at SMEC,12.01pm Fri,0.26,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,2022-10-14 14:40:01.656125+11:00,NSW
Numeralla R at Numeralla,2.00pm Fri,0.83,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
Alum Ck at Jones Plain Road,8.15am Fri,0.74,steady,,Plot | Table,2022-10-14 14:40:01.656125+11:00,NSW
