Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Severn River,Severn River,Severn River,Severn River,Severn River,Severn River,2022-10-14 05:20:01.838660+11:00,NSW
Severn R at Fladbury,5.00am Fri,0.79,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Severn R at Strathbogie,12.00am Fri,1.71,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Severn R at Ducca Marrin,5.00am Fri,1.47,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Frazers Ck at Glenorchy,12.15am Fri,1.21,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Frazers Ck at Westholme (Ashford),5.00am Fri,0.66,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Severn R at Ashford,5.00am Fri,1.30,steady,below minor,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,Macintyre River to Inverell,2022-10-14 05:20:01.838660+11:00,NSW
Kings Ck at Gred,5.00am Fri,0.09,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Kings Ck at Newstead North,5.00am Fri,0.38,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Paradise Ck at Paradise Station,5.00am Fri,0.06,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Wyoming,4.45am Fri,0.49,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Little Valley,5.00am Fri,0.21,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Elsmore Br,5.00am Fri,0.26,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Riverstone,5.00am Fri,1.06,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Middle Ck at Stannifer,5.00am Fri,-0.04,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Middle Ck at Ferndale,5.00am Fri,0.76,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Inverell Middle Ck**,5.00am Fri,0.86,steady,below minor,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,Central Macintyre to Dumaresq,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Tintot,5.00am Fri,1.02,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre R at Wallangra,5.00am Fri,1.27,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
Macintyre River at Ridgelands,5.00am Fri,1.82,steady,,Plot | Table,2022-10-14 05:20:01.838660+11:00,NSW
