Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,2022-10-17 09:28:27.703927+11:00,NSW
Queanbeyan R at Tinderry,9.03am Mon,1.60,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Queanbeyan R U/S Googong Dam,7.00am Mon,1.05,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Burra Ck at Burra,7.00am Mon,1.52,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Queanbeyan R at Googong Dam,7.32am Mon,663.18^,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Queanbeyan R at Wickerslack,9.14am Mon,0.94,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Queanbeyan R at ACT Border,7.14am Mon,1.76,rising,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Carwoola,7.45am Mon,0.87,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Burbong,7.00am Mon,0.58,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Oaks Estate,7.00am Mon,1.33,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Woolshed Creek U/S Fairbairne,9.09am Mon,0.33,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Dairy Flat,4.28am Mon,555.92^,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Jerrabomberra Ck at Hindmarsh,8.43am Mon,2.11,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Sullivan Ck at Southwell,6.00am Mon,0.21,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Sullivan Ck at Barry Drive,6.00am Mon,0.95,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Lake Burley Griffin at Dam,4.41am Mon,555.87^,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Coppins Crossing,7.45am Mon,1.52,falling,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R below Yarralumla Creek,9.12am Mon,1.41,rising,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Molonglo R at Sturt Island,6.36am Mon,1.37,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,2022-10-17 09:28:27.703927+11:00,NSW
Cooma Ck at Koolaroo,9.00am Mon,0.90,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Cooma Back Ck at SMEC,3.01am Mon,0.26,steady,,Plot | Table,2022-10-17 09:28:27.703927+11:00,NSW
Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,2022-10-17 09:28:27.703927+11:00,NSW
