Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-13 15:21:38.985233+11:00,NSW
Slatey Creek,2.45pm Thu,18.32,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Winding Ck at Fifth St Br,2.45pm Thu,14.74,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Cockle Ck at Barnsley Vale,2.55pm Thu,0.53,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,2.45pm Thu,0.21,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Marmong Point,2.45pm Thu,0.19,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Belmont,2.45pm Thu,0.18,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Stoney Creek U/S Toronto,2.45pm Thu,0.21,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Stoney Creek at Toronto,3.09pm Thu,0.15,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dora Ck at Cooranbong,2.45pm Thu,1.21,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Stockton Ck at Morrisset,2.45pm Thu,0.26,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dora Ck at Kalang Rd,2.45pm Thu,0.26,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Lake Macquarie at Swansea Channel,2.45pm Thu,0.02,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Yarramalong,2.15pm Thu,1.68,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R at Gracemere,2.15pm Thu,1.48,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Jilliby Ck at Jilliby,2.30pm Thu,0.68,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R U/S Wyong Weir,2.30pm Thu,1.63,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wyong R U/S Wyong Br,2.45pm Thu,0.51,steady,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Tumbi Umbi Ck,2.45pm Thu,0.52,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Wallarah Ck at Bridge,2.45pm Thu,0.45,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah Ck U/S Weir,2.30pm Thu,1.15,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah (Ourimbah Ck),2.09pm Thu,10.01,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah Ck at Kangy Angy,2.45pm Thu,6.08,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Ourimbah Ck at Lees Bridge,2.45pm Thu,0.51,falling,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Tuggerah Lake at Toukley,2.45pm Thu,0.45,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Tuggerah Lake at The Entrance,2.45pm Thu,0.47,steady,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
