Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,2022-10-14 08:30:02.112737+11:00,WA
Walsall Bk at Chapman Hill Rd CB2,4.47am Fri,0.07,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Vasse River at Doyle Rd CB1,4.32am Fri,0.18,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Sabina Main Drain at Vasse Hwy CB3,4.55am Fri,0.02,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Vasse Diversion at Wonnerup East Rd,5.00am Fri,0.12,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Vasse Diversion at D/S Hill Rd,4.47am Fri,0.09,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Carbunup River at Lennox Vineyard,5.00am Fri,0.80,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Wilyabrup Brook at Woodlands,4.10am Fri,0.55,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Margaret River at Willmots Farm,5.00am Fri,0.42,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Margaret River Nth at Whicher Range,4.55am Fri,0.16,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,2022-10-14 08:30:02.112737+11:00,WA
North Arthur River at Lake Toolibin,5.00am Fri,0.02,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Arthur River at Mount Brown,5.00am Fri,0.12,steady,,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Beaufort River at Manywaters,5.00am Fri,0.12,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
Blackwood River at Boyup Flax Mill,5.00am Fri,0.66,steady,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,WA
