Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Ord,Ord,Ord,Ord,Ord,Ord,2022-10-13 19:30:01.573854+11:00,WA
Ord River at Bedford Downs,3.10pm Thu,-0.19,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Ord River at Old Ord Homestead,4.00pm Thu,0.07,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Negri River at Mistake Ck Homestead,3.10pm Thu,0.45,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Wilson River at Odonnell Range,3.10pm Thu,-0.87,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Dunham River at Dunham Gorge,4.00pm Thu,-0.24,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Dunham River at Flying Fox Hole,4.00pm Thu,-1.23,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Ord River at Tarrara Bar,3.10pm Thu,1.06,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
King River at Cockburn North,3.10pm Thu,-0.28,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,Fitzroy,2022-10-13 19:30:01.573854+11:00,WA
Hann River at Phillips Range,4.00pm Thu,0.00,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Dimond Gorge,3.10pm Thu,0.34,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Margaret River at Me No Savvy,3.10pm Thu,0.01,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Margaret River at Margaret Gorge,3.10pm Thu,0.67,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Leopold River at Mount Winifred,3.10pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Margaret River at Mount Krauss,3.05pm Thu,0.24,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Fitzroy Crossing,4.00pm Thu,0.27,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Christmas Creek at Homestead,3.10pm Thu,-0.18,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Noonkanbah,3.15pm Thu,0.54,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Fitzroy Barrage,3.05pm Thu,0.30,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Mount Wynne Creek at Ellendale,3.10pm Thu,-0.47,steady,,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Looma,3.10pm Thu,1.36,steady,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Fitzroy River at Willare,3.10pm Thu,1.04,rising,below minor,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Lennard,Lennard,Lennard,Lennard,Lennard,Lennard,2022-10-13 19:30:01.573854+11:00,WA
Lennard River at Mount Joseph,3.50pm Thu,-0.09,steady,,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
Isdell,Isdell,Isdell,Isdell,Isdell,Isdell,2022-10-13 19:30:01.573854+11:00,WA
Isdell River at Dales Yard,3.10pm Thu,0.20,steady,,Plot | Table,2022-10-13 19:30:01.573854+11:00,WA
