Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Avon,Avon,Avon,Avon,Avon,Avon,2022-10-13 12:21:51.058422+11:00,WA
Yilgarn River at Gairdners Crossing,9.00am Thu,-0.01,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Lockhart River at Kwolyn Hill,9.00am Thu,0.05,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at Boyagarra Rd,9.00am Thu,0.23,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Salt River at Qualandary Crossing,9.00am Thu,1.90,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at Bells Farm,9.00am Thu,0.36,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at Beverley Br,9.00am Thu,0.22,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Dale River at Waterhatch Br,9.00am Thu,0.26,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at York,9.00am Thu,0.17,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at Northam Weir,9.00am Thu,0.09,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Mortlock River North at Frenches,9.00am Thu,0.14,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Mortlock River at ODriscolls Farm,9.00am Thu,0.17,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Avon River at Stirling Tce Toodyay,9.00am Thu,0.43,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Swan,Swan,Swan,Swan,Swan,Swan,2022-10-13 12:21:51.058422+11:00,WA
Wooroloo Brook at Karls Ranch,9.00am Thu,0.24,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Brockman River at Tanamerah,9.00am Thu,0.68,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Brockman River at Yalliawirra,9.00am Thu,0.40,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Swan River at Walyunga,9.00am Thu,0.69,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Ellen Brook at Railway Parade,9.00am Thu,0.21,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Helena River at Poison Lease,9.00am Thu,0.07,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Helena Brook at Trew Road,9.00am Thu,0.08,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Jane Brook at National Park,9.00am Thu,0.10,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Darkin River at Pine Plantation,9.00am Thu,0.06,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Swan River at Meadow Street Br,9.00am Thu,-0.15,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Swan River at Barrack Street Jetty,9.15am Thu,0.59,falling,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Canning River at Seaforth,9.00am Thu,0.20,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Southern River at Anaconda Drive,9.00am Thu,0.48,steady,below minor,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
Canning River at Kent St Weir,9.00am Thu,0.19,steady,,Plot | Table,2022-10-13 12:21:51.058422+11:00,WA
