Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,Busselton Coastal,2022-10-13 22:50:02.420566+11:00,WA
Walsall Bk at Chapman Hill Rd CB2,7.47pm Thu,0.07,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Vasse River at Doyle Rd CB1,7.32pm Thu,0.18,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Sabina Main Drain at Vasse Hwy CB3,6.55pm Thu,0.03,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Vasse Diversion at Wonnerup East Rd,7.00pm Thu,0.12,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Vasse Diversion at D/S Hill Rd,7.28pm Thu,0.09,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Carbunup River at Lennox Vineyard,7.00pm Thu,0.80,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Wilyabrup Brook at Woodlands,7.00pm Thu,0.58,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Margaret River at Willmots Farm,7.00pm Thu,0.42,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Margaret River Nth at Whicher Range,5.55pm Thu,0.16,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,Blackwood,2022-10-13 22:50:02.420566+11:00,WA
North Arthur River at Lake Toolibin,7.00pm Thu,0.02,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Arthur River at Mount Brown,7.00pm Thu,0.12,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Beaufort River at Manywaters,7.00pm Thu,0.12,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Boyup Flax Mill,7.00pm Thu,0.66,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Winnejup,6.00pm Thu,0.63,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Bridgetown,7.00pm Thu,0.78,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Nannup,7.00pm Thu,0.95,steady,below minor,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Darradup,6.00pm Thu,0.49,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
Blackwood River at Gingilup,5.10pm Thu,0.87,steady,,Plot | Table,2022-10-13 22:50:02.420566+11:00,WA
