"Time","406275",
"and",100.00,
"Date","Mean","Qual"
00:00:00 24/09/2007,"",    255
00:00:00 25/09/2007,       1.332,      2
00:00:00 26/09/2007,       1.331,      2
00:00:00 27/09/2007,       1.330,      2
00:00:00 28/09/2007,       1.334,      2
00:00:00 29/09/2007,       1.336,      2
00:00:00 30/09/2007,       1.335,      2
00:00:00 01/10/2007,       1.332,      2
00:00:00 02/10/2007,       1.327,      2
00:00:00 03/10/2007,       1.326,      2
00:00:00 04/10/2007,       1.321,      2
00:00:00 05/10/2007,       1.318,      2
00:00:00 06/10/2007,       1.317,      2
00:00:00 07/10/2007,       1.314,      2
00:00:00 08/10/2007,       1.313,      2
00:00:00 09/10/2007,       1.312,      2
00:00:00 10/10/2007,       1.312,      2
00:00:00 11/10/2007,       1.314,      2
00:00:00 12/10/2007,       1.316,      2
00:00:00 13/10/2007,       1.312,      2
00:00:00 14/10/2007,       1.310,      2
00:00:00 15/10/2007,       1.309,      2
00:00:00 16/10/2007,       1.308,      2
00:00:00 17/10/2007,       1.306,      2
00:00:00 18/10/2007,       1.306,      2
00:00:00 19/10/2007,       1.306,      2
00:00:00 20/10/2007,       1.303,      2
00:00:00 21/10/2007,       1.302,      2
00:00:00 22/10/2007,       1.301,      2
00:00:00 23/10/2007,       1.299,      2
00:00:00 24/10/2007,       1.296,      2
00:00:00 25/10/2007,       1.297,      2
00:00:00 26/10/2007,       1.302,      2
00:00:00 27/10/2007,       1.306,      2
00:00:00 28/10/2007,       1.310,      2
00:00:00 29/10/2007,       1.311,      2
00:00:00 30/10/2007,       1.311,      2
00:00:00 31/10/2007,       1.312,      2
00:00:00 01/11/2007,       1.315,      2
00:00:00 02/11/2007,       1.321,      2
00:00:00 03/11/2007,       1.332,      2
00:00:00 04/11/2007,       1.355,      2
00:00:00 05/11/2007,       1.360,      2
00:00:00 06/11/2007,       1.350,      2
00:00:00 07/11/2007,       1.343,      2
00:00:00 08/11/2007,       1.338,      2
00:00:00 09/11/2007,       1.336,      2
00:00:00 10/11/2007,       1.335,      2
00:00:00 11/11/2007,       1.335,      2
00:00:00 12/11/2007,       1.335,      2
00:00:00 13/11/2007,       1.336,      2
00:00:00 14/11/2007,       1.337,      2
00:00:00 15/11/2007,       1.334,      2
00:00:00 16/11/2007,       1.321,      2
00:00:00 17/11/2007,       1.312,      2
00:00:00 18/11/2007,       1.311,      2
00:00:00 19/11/2007,       1.310,      2
00:00:00 20/11/2007,       1.306,      2
00:00:00 21/11/2007,       1.305,      2
00:00:00 22/11/2007,       1.303,      2
00:00:00 23/11/2007,"",    180
00:00:00 24/11/2007,"",    180
00:00:00 25/11/2007,"",    180
00:00:00 26/11/2007,"",    180
00:00:00 27/11/2007,"",    180
00:00:00 28/11/2007,"",    180
00:00:00 29/11/2007,"",    180
00:00:00 30/11/2007,       1.340,      2
00:00:00 01/12/2007,       1.339,      2
00:00:00 02/12/2007,       1.338,      2
00:00:00 03/12/2007,       1.344,      2
00:00:00 04/12/2007,       1.330,      2
00:00:00 05/12/2007,       1.304,      2
00:00:00 06/12/2007,       1.296,      2
00:00:00 07/12/2007,       1.292,      2
00:00:00 08/12/2007,       1.286,      2
00:00:00 09/12/2007,       1.287,      2
