Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Herbert,Herbert,Herbert,Herbert,Herbert,Herbert,Herbert,2022-10-14 10:30:02.054140+11:00,QLD
Wild R at Silver Valley *,7.00am Fri,1.06,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Millstream at Ravenshoe *,8.00am Fri,0.88,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Millstream at Archers Creek *,8.00am Fri,1.34,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Blunder Ck at Wooroora *,8.00am Fri,0.94,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Return Ck at Crooks Dam HW *,8.00am Fri,691.04,steady,0.26 below Spillway,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Rudd Ck at Gunnawarra *,8.00am Fri,2.37,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Rudd Ck at Gunnawarra #,8.44am Fri,2.37,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Cameron Creek *,8.00am Fri,0.80,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Gleneagle #,6.13am Fri,1.05,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Gleneagle *,8.00am Fri,1.06,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Blencoe Ck at Blencoe Falls *,8.00am Fri,1.36,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Nashs Crossing #,8.48am Fri,0.15,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Zattas #,7.54am Fri,-0.32,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Gowrie Ck at Gowrie Ck *,8.00am Fri,0.85,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Abergowrie #,7.47am Fri,1.27,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Abergowrie *,8.00am Fri,1.26,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Abergowrie Br #,6.28am Fri,0.66,steady,9.44 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Stone R at Running Ck *,8.00am Fri,1.20,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Stone R at Peacock Siding #,8.45am Fri,-0.10,falling,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Trebonne #,9.06am Fri,1.32,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Ingham Pump Stn #,6.50am Fri,0.94,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Ingham Pump Stn *,8.00am Fri,0.95,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Gairloch (Auto) #,6.57am Fri,0.44,steady,3.66 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Herbert R at Halifax #,9.05am Fri,0.02,rising,6.48 below Approaches,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Lucinda Pt Tide *,8.36am Fri,1.99,steady,1.97 below HAT,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully,Tully,Tully,Tully,Tully,Tully,Tully,2022-10-14 10:30:02.054140+11:00,QLD
Meunga Ck at Meunga Ck #,6.22am Fri,-0.12,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Meunga Ck at Sings Farm *,8.00am Fri,0.85,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Cardwell Tide *,8.39am Fri,1.95,steady,2.18 below HAT,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Cardwell Tide #,9.07am Fri,2.09,rising,2.04 below HAT,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Murray R at Upper Murray *,8.20am Fri,2.27,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Murray R at Upper Murray #,8.28am Fri,2.30,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully R at Tully Gorge *,8.00am Fri,0.72,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully R at Tully Gorge #,8.55am Fri,0.75,rising,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully R at Bolinda Estate #,8.57am Fri,1.65,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully R at Euramo *,8.00am Fri,1.64,steady,7.06 below Approaches,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Tully R at Euramo #,8.52am Fri,1.65,steady,7.05 below Approaches,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Clump Point Tide *,8.30am Fri,1.79,steady,1.83 below HAT,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Johnstone,Johnstone,Johnstone,Johnstone,Johnstone,Johnstone,Johnstone,2022-10-14 10:30:02.054140+11:00,QLD
N Johnstone R at Glen Allyn #,9.07am Fri,1.50,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
N Johnstone R at Glen Allyn *,8.00am Fri,1.48,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Rankin Ck at Ross's *,8.00am Fri,0.82,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Fisher Ck at Nerada *,8.00am Fri,1.14,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
N Johnstone R at Tung Oil *,8.00am Fri,1.12,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
N Johnstone R at Tung Oil #,8.42am Fri,1.15,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
N Johnstone R at McAvoy Br #,8.45am Fri,0.25,rising,6.85 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
S Johnstone R at Corsis #,7.12am Fri,1.99,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
S Johnstone R at Central Mill *,8.00am Fri,0.95,steady,2.95 below Old Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
S Johnstone R at Central Mill #,6.38am Fri,0.95,steady,2.95 below Old Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
S Johnstone R at Mourilyan Mill #,9.05am Fri,1.97,rising,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Sweeney Ck at Sweeney Ck U/S #,7.53pm Thu,-0.17,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Sweeney Ck at Sweeney Ck D/S #,8.53am Fri,0.15,rising,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Johnstone R at Innisfail #,9.02am Fri,1.44,rising,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mourilyan Harbour Tide *,8.41am Fri,1.83,steady,1.67 below HAT,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Liverpool Ck at Japoonvale #,4.40am Fri,1.65,rising,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Liverpool Ck at Japoonvale *,8.00am Fri,1.60,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Liverpool Ck at Silkwood *,8.00am Fri,0.53,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave-Russell,Mulgrave-Russell,Mulgrave-Russell,Mulgrave-Russell,Mulgrave-Russell,Mulgrave-Russell,Mulgrave-Russell,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave R at The Fisheries *,8.00am Fri,0.88,steady,0.97 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave R at The Fisheries #,7.41am Fri,0.90,steady,0.95 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave R at Peets Bridge *,8.00am Fri,1.86,steady,3.14 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave R at Peets Bridge #,1.13am Fri,1.90,steady,3.10 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Mulgrave R at Gordonvale #,7.17am Fri,7.70,steady,12.48 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Russell R at Bucklands *,8.00am Fri,1.28,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Babinda Ck at The Boulders *,8.00am Fri,0.88,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Russell R at Clyde Rd #,8.26am Fri,-3.28,rising,3.28 below Bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
Barron,Barron,Barron,Barron,Barron,Barron,Barron,2022-10-14 10:30:02.054140+11:00,QLD
Barron R at Goonara Creek *,8.00am Fri,1.20,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,QLD
