Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Baffle,Baffle,Baffle,Baffle,Baffle,Baffle,Baffle,2022-10-13 22:10:02.198500+11:00,QLD
Alligator Flats #,8.19pm Thu,0.10,rising,1.45 below Bridge,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Baffle Ck at Mimdale #,7.58pm Thu,1.05,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Baffle Ck at Mimdale *,8.00pm Thu,1.04,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Baffle Ck at Essendean Bridge #,7.46pm Thu,0.62,falling,5.58 below Bridge,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Oyster Ck at Rapleys *,8.00pm Thu,0.58,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Oyster Ck at Rapleys #,6.59pm Thu,0.57,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Euleilah Ck at Hills Rd #,8.10pm Thu,0.18,falling,3.02 below Bridge,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Baffle Ck at Barnetts Rd #,9.01pm Thu,0.32,rising,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Mullet Ck at Rosedale Rd *,8.22pm Thu,-4.00,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Boyne,Boyne,Boyne,Boyne,Boyne,Boyne,Boyne,2022-10-13 22:10:02.198500+11:00,QLD
Boyne R at Nagoorin #,6.22pm Thu,1.40,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Boyne R at Milton #,7.04am Thu,1.20,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Boyne R at Benaraby #,6.44pm Thu,1.07,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Boyne R at Boyne Island #,9.02pm Thu,0.69,rising,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Gladstone Tide *,8.33pm Thu,2.51,steady,2.12 below HAT,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Calliope,Calliope,Calliope,Calliope,Calliope,Calliope,Calliope,2022-10-13 22:10:02.198500+11:00,QLD
Calliope R at Castlehope *,8.00pm Thu,0.49,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Leixlip Ck at Stowe Rd #,7.43pm Thu,0.05,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson,Dawson,Dawson,Dawson,Dawson,Dawson,Dawson,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Utopia Downs *,8.15pm Thu,2.25,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Eurombah Ck at Brookfield *,8.00pm Thu,0.87,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Tarana Crossing #,7.44pm Thu,2.38,steady,1.68 above Crossing,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Juandah Ck at Windamere *,8.00pm Thu,0.77,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Taroom *,8.00pm Thu,1.05,steady,5.65 below Approaches,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Robinson Ck at Broadmere *,8.00pm Thu,1.74,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Palm Tree Ck at La Palma *,8.00pm Thu,-0.07,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Glebe Weir HW *,8.00pm Thu,0.05,steady,0.05 above Weir,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Glebe Weir TW *,8.00pm Thu,0.96,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Gyranda Weir *,8.00pm Thu,0.07,steady,0.07 above Weir,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Isla-Delusion Xing *,8.00pm Thu,1.47,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Isla-Delusion Xing #,7.46pm Thu,1.41,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Castle Ck at Defence Rd #,8.39pm Thu,0.00,steady,3.62 below Road,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Theodore Weir *,8.00pm Thu,6.07,steady,0.17 above Weir,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Woodleigh *,8.00pm Thu,1.20,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Moura Weir *,8.00pm Thu,0.11,steady,0.11 above Weir,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Mimosa Ck at Redcliffe *,8.00pm Thu,0.05,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Mimosa Creek at Redcliffe #,7.21pm Thu,0.04,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Roundstone Ck at Dawson Highway *,8.00pm Thu,0.69,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Mimosa Ck at Karamea #,7.20pm Thu,1.41,steady,0.19 below Causeway,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Bindaree *,8.00pm Thu,2.46,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Baralaba HW *,8.00pm Thu,0.12,steady,0.12 above Weir,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Baralaba TW *,8.00pm Thu,1.62,steady,7.42 below Bridge,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Beckers *,8.00pm Thu,1.61,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Kroombit Ck at Kroombit Dam HW #,7.41pm Thu,-13.53,steady,13.53 below Full Supply,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Kroombit Ck at Kroombit Dam HW *,8.00pm Thu,-13.48,steady,13.48 below Full Supply,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Kroombit Ck at Kroombit Dam TW *,8.00pm Thu,0.73,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Kroombit Ck at Biloela #,6.18pm Thu,0.00,steady,5.60 below Bridge,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
South Kariboe Ck at Pump Station #,7.54pm Thu,0.95,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
South Kariboe Ck at Pump Station *,8.00pm Thu,0.93,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Grevillea Ck at Folding Hills *,8.00pm Thu,0.32,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Grevillea Ck at Folding Hills #,8.17pm Thu,0.31,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Prospect Ck at Red Hill #,8.11pm Thu,0.82,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Prospect Ck at Red Hill *,8.00pm Thu,0.84,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Callide Dam Inflow *,8.00pm Thu,1.77,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Callide Dam Inflow #,6.21pm Thu,1.80,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Callide Dam HW *,8.00pm Thu,-3.15,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Callide Dam HW #,7.43pm Thu,-3.16,steady,3.16 below Full Supply,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Linkes Causeway *,8.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Linkes Causeway #,8.12pm Thu,0.01,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Jambin #,8.16pm Thu,0.00,steady,2.70 below Bridge,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Bell Ck at Craiglands *,8.00pm Thu,1.01,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Bell Ck at Craiglands #,6.33pm Thu,1.05,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Goovigen *,8.00pm Thu,1.14,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Callide Ck at Goovigen #,7.56pm Thu,1.13,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Don R at Kingsborough *,8.00pm Thu,0.87,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dairy Ck *,8.00pm Thu,0.60,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dee R at Kenbula *,8.00pm Thu,0.50,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dee R at Wura *,8.00pm Thu,1.17,steady,,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dee R at Dululu *,8.00pm Thu,0.90,steady,2.90 below Causeway,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Don R at Rannes *,8.00pm Thu,1.87,steady,0.63 below Causeway,below minor,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
Dawson R at Boolburra *,8.00pm Thu,2.38,steady,,,Plot | Table,2022-10-13 22:10:02.198500+11:00,QLD
