Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Nerang,Nerang,Nerang,Nerang,Nerang,Nerang,Nerang,2022-10-14 15:20:01.848097+11:00,QLD
Lt Nerang Ck at Little Nerang Dam #,8.29am Fri,0.24,,0.24 above Spillway,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Numinbah Valley #,12.07pm Fri,0.66,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Numinbah Valley *,1.00pm Fri,0.58,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Hinze Dam #,1.19pm Fri,0.22,rising,0.22 above Spillway,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Hinze Dam *,12.30pm Fri,94.68^,falling,0.18 above Spillway,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Clearview #,12.24pm Fri,0.65,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Clearview *,1.00pm Fri,0.64,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Carrara #,2.05pm Fri,0.57^,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Mudgeeraba Ck at Neranwood C'way#,12.41pm Fri,-1.16,steady,1.16 below Causeway,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Mudgeeraba Ck at Springbrook Rd *,1.00pm Fri,0.51,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Bonogin Ck at Hardys Rd #,11.44am Fri,0.32,steady,0.82 below Causeway,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Mudgeeraba Ck at Mudgeeraba #,12.24pm Fri,0.40^,steady,4.20 below Bridge,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Worongary Ck at Worongary #,1.59pm Fri,0.50,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Boobegan Ck Lock #,1.58pm Fri,0.60^,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Evandale #,2.08pm Fri,0.43^,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Biggera Ck Dam #,1.39pm Fri,3.33^,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Loder Ck Dam #,1.48pm Fri,5.39^,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Loder Ck #,2.07pm Fri,0.24^,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nerang R at Air Sea Rescue #,2.06pm Fri,0.88^,falling,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Southport Spit Tide *,1.41pm Fri,0.91,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Burleigh Waters at Miami Lake #,1.34pm Fri,0.37,rising,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Lake Orr at Burleigh Waters #,1.43pm Fri,0.22,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Lake Orr TW at Burleigh Waters #,2.09pm Fri,-0.41,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Tallebudgera Ck at Dam #,12.39pm Fri,0.03,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Tallebudgera Ck at Robinson Pk #,12.02pm Fri,1.06,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Tallebudgera Ck at Robinson Pk *,1.00pm Fri,1.01,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Tallebudgera Ck at Coplicks Br #,1.56pm Fri,0.43^,falling,4.16 below Bridge,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Oyster Ck at Township Dr #,11.13am Fri,0.79^,rising,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Tallebudgera Ck at Mouth #,2.09pm Fri,0.77,falling,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Currumbin Ck at Nicolls Br #,12.02pm Fri,-0.05,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Currumbin Ck at Nicolls Br *,1.00pm Fri,0.66,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coomera,Coomera,Coomera,Coomera,Coomera,Coomera,Coomera,2022-10-14 15:20:01.848097+11:00,QLD
Coomera R at Canungra Army #,11.36am Fri,0.85,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coomera R at Canungra Army *,1.00pm Fri,0.82,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Back Ck at Beechmont *,1.00pm Fri,0.19,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coomera R at Clagiraba Rd #,11.44am Fri,-0.88,steady,0.85 below Causeway,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coomera R at Oxenford Weir #,1.58pm Fri,0.27,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Saltwater Ck at Monterey Keys #,2.09pm Fri,0.61^,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coomera R at Coomera Shores #,2.09pm Fri,0.37^,falling,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Coombabah Ck at Gold Coast Hwy #,1.28pm Fri,0.61,rising,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,Pimpama,2022-10-14 15:20:01.848097+11:00,QLD
Pimpama R at Norwell #,11.25am Fri,-0.49,falling,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Hotham Ck at Pimpama #,12.12pm Fri,0.22,steady,,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Pimpama R at Kerkin Rd Weir #,1.00pm Fri,-0.50,rising,3.60 below Causeway,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,Logan-Albert,2022-10-14 15:20:01.848097+11:00,QLD
Albert R at Darlington School #,11.42am Fri,0.00,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Albert R at Lumeah #,1.56pm Fri,0.84,steady,8.46 below Bridge,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Albert R at Lumeah *,1.00pm Fri,0.82,steady,8.48 below Bridge,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Cainbable Ck at Dam Site *,1.00pm Fri,0.75,steady,,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nindooinbah Dam #,1.31pm Fri,119.94^,steady,2.06 below Full Supply,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Nindooinbah Dam *,12.00pm Fri,119.93^,steady,2.07 below Full Supply,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Canungra Ck at Double Xing Rd #,1.26pm Fri,0.00,steady,0.50 below Bridge,,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
Canungra Ck at Benobble #,12.56pm Fri,0.33,steady,8.77 below Bridge,below minor,Plot | Table,2022-10-14 15:20:01.848097+11:00,QLD
