Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Plane,Plane,Plane,Plane,Plane,Plane,Plane,2022-10-14 06:20:01.868272+11:00,QLD
Carmila Ck at Carmila *,4.00am Fri,0.97,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Plane Ck at West Plane Ck Rd #,7.43pm Thu,0.80,rising,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Plane Ck at Sucrogen Weir #,4.41am Fri,0.00,steady,9.80 below Bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Sandy Ck at Eton #,9.01am Thu,6.85,,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Dalrymple Bay Tide *,4.41am Fri,2.34,steady,4.80 below HAT,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Nth Sandy Ck at Kinchant Dam *,4.00am Fri,-1.38,steady,1.38 below Full Supply,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Sandy Ck at Antoneys Crossing #,2.20am Fri,0.00,steady,2.10 below Road,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Sandy Ck at Homebush *,4.00am Fri,0.50,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Bakers Ck at Walkerston #,3.19am Fri,1.00,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Bakers Ck at Bakers Creek #,4.13am Fri,3.08,falling,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Drainage Channel at Schmidtke Rd#,4.24am Fri,0.00,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Drainage Channel at Gateway Dv #,4.56am Fri,0.00,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,2022-10-14 06:20:01.868272+11:00,QLD
Teemburra Ck at Teemburra Dam TW *,4.00am Fri,1.11,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Blacks Ck at Whitefords *,4.00am Fri,0.63,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Blacks Ck at Whitefords #,3.15am Fri,0.63,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Pioneer R at Sarichs #,4.33am Fri,1.45,rising,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Pioneer R at Sarichs *,4.00am Fri,1.43,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Finch Hatton Ck at Gorge Road *,4.00am Fri,1.30,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Cattle Ck at Finch Hatton #,2.44am Fri,0.97,steady,9.03 below Bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Cattle Ck at Finch Hatton *,4.00am Fri,0.99,steady,9.01 below Bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Cattle Ck at Mattie O'Neill Br #,3.11am Fri,0.00,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Cattle Ck at Frank Neilsen Br #,3.24am Fri,0.90,steady,17.00 below Bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Cattle Ck at Frank Neilsen Br *,4.00am Fri,0.90,steady,17.00 below Bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Pioneer R at Mirani Weir HW *,3.00am Fri,45.39,steady,0.19 above Weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
Pioneer R at Mirani Weir TW *,4.00am Fri,1.30,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,QLD
