Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Peachester *,3.00am Fri,0.46,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Woodford-1 #,2.29am Fri,1.86,falling,4.24 below Bridge,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Woodford-2 #,1.29am Fri,1.86,steady,4.24 below Bridge,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Woodford *,3.00am Fri,1.87,steady,4.23 below Bridge,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Kilcoy Ck d/s Mt Kilcoy Weir *,3.00am Fri,0.80,steady,,,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Somerset Dam HW #,2.19am Fri,97.10,steady,0.10 above Full Supply,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Stanley R at Somerset Dam HW *,12.00am Fri,97.10^,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Cooyar Ck at Cooyar-Kooralgin Rd *,1.25am Fri,0.52,steady,,,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Yarraman Ck at Emmert St *,10.35am Thu,0.15,rising,,,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Cooyar Ck at Cooyar Ck *,3.00am Fri,1.05,steady,,,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Cooyar Ck at Cooyar Ck #,2.46am Fri,1.04,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Brisbane R at Linville #,1.28am Fri,0.53,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Brisbane R at Linville *,3.00am Fri,0.51,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Brisbane R at Devon Hills #,12.46am Fri,1.38,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
Emu Ck at Boat Mountain #,11.46pm Thu,0.72,steady,,below minor,Plot | Table,2022-10-14 05:00:01.792795+11:00,QLD
