Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Warrego,Warrego,Warrego,Warrego,Warrego,Warrego,Warrego,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Barngo Crossing #,11.23am Thu,0.05,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Bogarella Crossing #,11.21am Thu,0.05,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Caroline Crossing #,12.25pm Thu,0.00,falling,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Augathella *,12.00pm Thu,0.92,steady,5.08 below Approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Nive R at Old Tambo Rd #,11.27am Thu,0.05,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Nive R at Biddenham #,12.43pm Thu,0.65,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at The 27 Mile Garden #,11.46am Thu,0.56,steady,3.34 below Approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Middle Ck at Wellwater Rd #,11.18am Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Bradleys Gully at Raceview #,1.08pm Thu,0.40,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Lower Bradleys Gully #,10.10am Thu,0.00,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Charleville #,12.27pm Thu,1.22,steady,4.88 below Bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Langlo River at Warilda #,12.04pm Thu,0.65,steady,2.75 below Bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Langlo R at Bonella #,11.20am Thu,0.10,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Ward R at Oakwood #,11.56am Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Ward R at Ward R Xing #,12.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Ward R at Binnowee *,12.00pm Thu,1.28,steady,4.92 below Approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Ward R at Binnowee #,12.40pm Thu,1.28,steady,4.92 below Approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Angellala Ck at Bonfield #,12.07pm Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Angellala Ck at Alice Downs #,10.44am Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Angellala Ck at Wallal #,12.42pm Thu,0.00,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
Warrego R at Bakers Bend #,1.09pm Thu,1.41,falling,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,QLD
