Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Herbert,Herbert,Herbert,Herbert,Herbert,Herbert,Herbert,2022-10-13 17:40:01.662819+11:00,QLD
Wild R at Silver Valley *,4.00pm Thu,1.07,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Millstream at Ravenshoe *,4.00pm Thu,0.89,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Millstream at Archers Creek *,4.00pm Thu,1.35,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Blunder Ck at Wooroora *,4.00pm Thu,0.94,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Return Ck at Crooks Dam HW *,3.00pm Thu,691.02,steady,0.28 below Spillway,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Rudd Ck at Gunnawarra *,4.00pm Thu,2.38,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Rudd Ck at Gunnawarra #,2.44pm Thu,2.37,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Cameron Creek *,4.00pm Thu,0.79,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Gleneagle #,3.13pm Thu,1.05,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Gleneagle *,4.00pm Thu,1.06,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Blencoe Ck at Blencoe Falls *,4.00pm Thu,1.37,steady,,,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Nashs Crossing #,2.48pm Thu,0.20,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Zattas #,1.54pm Thu,-0.32,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Gowrie Ck at Gowrie Ck *,4.00pm Thu,0.86,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Abergowrie #,1.47pm Thu,1.27,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Abergowrie *,4.00pm Thu,1.27,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Abergowrie Br #,3.28pm Thu,0.71,steady,9.39 below Bridge,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Stone R at Running Ck *,4.00pm Thu,1.20,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Stone R at Peacock Siding #,4.21pm Thu,-0.05,rising,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Trebonne #,3.06pm Thu,1.32,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
Herbert R at Ingham Pump Stn #,3.50pm Thu,0.94,steady,,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,QLD
