Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,Stanley/Upper Brisbane,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Peachester *,7.00am Mon,0.44,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Woodford-1 #,5.29am Mon,1.86,steady,4.24 below Bridge,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Woodford-2 #,1.29am Mon,1.84,steady,4.26 below Bridge,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Woodford *,6.00am Mon,1.85,steady,4.25 below Bridge,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Kilcoy Ck d/s Mt Kilcoy Weir *,7.00am Mon,0.79,steady,,,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Somerset Dam HW #,5.19am Mon,97.10,steady,0.10 above Full Supply,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Stanley R at Somerset Dam HW *,6.00am Mon,97.11^,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Cooyar Ck at Cooyar-Kooralgin Rd *,6.30am Mon,0.52,steady,,,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Yarraman Ck at Emmert St *,6.30am Mon,0.03,steady,,,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Cooyar Ck at Cooyar Ck *,7.00am Mon,1.02,steady,,,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Cooyar Ck at Cooyar Ck #,5.46am Mon,1.02,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Brisbane R at Linville #,7.11am Mon,0.49,rising,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Brisbane R at Linville *,6.00am Mon,0.45,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Brisbane R at Devon Hills #,9.46pm Sun,1.36,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Emu Ck at Boat Mountain #,5.47am Mon,0.70,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Emu Ck at Boat Mountain *,7.00am Mon,0.71,steady,,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
Maronghi Ck at Glendale *,7.00am Mon,1.16,steady,,,Plot | Table,2022-10-17 09:28:27.703927+11:00,QLD
