Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Cherwell/Burrum,Cherwell/Burrum,Cherwell/Burrum,Cherwell/Burrum,Cherwell/Burrum,Cherwell/Burrum,Cherwell/Burrum,2022-10-14 16:00:02.587800+11:00,QLD
Burrum R at Lenthalls Dam #,12.53pm Fri,25.69,falling,0.31 below Full Supply,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burrum R at Lenthalls Dam *,2.00pm Fri,25.74,steady,0.26 below Full Supply,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Torbanlea #,1.32pm Fri,-0.70,steady,0.70 below Road,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burrum R at Howard #,9.42am Fri,4.81,steady,0.06 below Weir,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burrum R at Walls Camp #,2.36pm Fri,-0.46,falling,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Cherwell R at Railway Br #,12.18pm Fri,1.62,steady,,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Cherwell R at Pacific Haven #,2.34pm Fri,0.63,falling,,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Isis R at Bruce Hwy *,2.00pm Fri,0.60,steady,13.85 below Bridge,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Gregory R at Childers Rd *,2.00pm Fri,1.37,steady,11.63 below Bridge,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Gregory R at Leesons *,2.00pm Fri,1.68,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Elliott R at Dr Mays Crossing *,2.00pm Fri,0.83,steady,0.77 below Causeway,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Urangan Boat Harbour Tide *,2.02pm Fri,2.45,steady,1.83 below HAT,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burnett,Burnett,Burnett,Burnett,Burnett,Burnett,Burnett,2022-10-14 16:00:02.587800+11:00,QLD
Three Moon Ck at Cania Dam HW #,12.11pm Fri,-10.16,steady,10.16 below Spillway,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Three Moon Ck at Cania Dam HW *,2.00pm Fri,-10.18,steady,10.18 below Spillway,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Three Moon Ck at Cania Dam TW *,2.00pm Fri,0.02,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Monal Ck at Upper Monal *,2.00pm Fri,0.36,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Monal Ck at Upper Monal #,1.22pm Fri,0.34,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Three Moon Ck at Monto *,2.00pm Fri,0.17,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Three Moon Ck at Abercorn *,2.00pm Fri,1.45,steady,,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Splinter Ck at Dakiel *,2.00pm Fri,0.98,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Splinter Ck at Stewarts Br #,12.02pm Fri,0.25,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burnett R at Yarrol *,2.00pm Fri,1.27,steady,,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Burnett R at Yarrol #,2.36pm Fri,1.30,steady,,,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
Eastern Ck at Lands End *,2.00pm Fri,1.80,steady,,below minor,Plot | Table,2022-10-14 16:00:02.587800+11:00,QLD
