Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),Cape Rivers (East),2022-10-13 20:10:02.518638+11:00,QLD
East Normanby R at Mulligan Hwy *,6.00pm Thu,1.30,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Normanby R at Battle Camp *,6.00pm Thu,2.22,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Laura R at Coalseam Ck *,6.00pm Thu,1.38,steady,2.12 below Bridge,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Normanby R at Kalpowar Xing *,6.00pm Thu,1.47,rising,0.43 below Causeway,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Hann R at Sandy Creek *,6.00pm Thu,0.68,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Stewart R at Telegraph Rd *,6.00pm Thu,0.97,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Pascoe R at Fall Ck *,6.00pm Thu,1.33,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Pascoe R at Garraway Creek *,6.00pm Thu,1.73,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,Nicholson/Gregory,2022-10-13 20:10:02.518638+11:00,QLD
Mornington Island Tide *,6.41pm Thu,2.60,steady,1.27 below HAT,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Gregory R at Riversleigh *,6.00pm Thu,1.55,steady,,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Gregory R at Gregory Downs *,6.00pm Thu,0.73,steady,8.57 below Bridge,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Burketown Tide *,6.38pm Thu,2.35,steady,2.14 below HAT,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,Leichhardt,2022-10-13 20:10:02.518638+11:00,QLD
Leichhardt R at Doughboy Ck *,6.00pm Thu,0.33,steady,,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Leichhardt R at Julius Dam *,6.00pm Thu,-1.38,steady,1.38 below Spillway,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
Leichhardt R at Miranda Creek *,6.00pm Thu,0.93,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,QLD
