Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Baffle,Baffle,Baffle,Baffle,Baffle,Baffle,Baffle,2022-10-13 19:10:01.726313+11:00,QLD
Alligator Flats #,3.41pm Thu,0.05,steady,1.50 below Bridge,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Baffle Ck at Mimdale #,4.58pm Thu,1.05,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Baffle Ck at Mimdale *,5.00pm Thu,1.04,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Baffle Ck at Essendean Bridge #,4.47pm Thu,0.72,falling,5.48 below Bridge,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Oyster Ck at Rapleys *,5.00pm Thu,0.58,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Oyster Ck at Rapleys #,3.59pm Thu,0.57,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Euleilah Ck at Hills Rd #,6.10pm Thu,0.33,falling,2.87 below Bridge,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Baffle Ck at Barnetts Rd #,6.08pm Thu,-0.03,falling,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Mullet Ck at Rosedale Rd *,5.18pm Thu,-4.00,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Boyne,Boyne,Boyne,Boyne,Boyne,Boyne,Boyne,2022-10-13 19:10:01.726313+11:00,QLD
Boyne R at Nagoorin #,3.22pm Thu,1.40,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Boyne R at Milton #,7.04am Thu,1.20,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Boyne R at Benaraby #,4.57pm Thu,1.12,falling,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Boyne R at Boyne Island #,6.01pm Thu,-0.61,rising,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Gladstone Tide *,5.33pm Thu,1.18,steady,3.45 below HAT,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Calliope,Calliope,Calliope,Calliope,Calliope,Calliope,Calliope,2022-10-13 19:10:01.726313+11:00,QLD
Calliope R at Castlehope *,5.00pm Thu,0.49,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Leixlip Ck at Stowe Rd #,4.43pm Thu,0.05,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson,Dawson,Dawson,Dawson,Dawson,Dawson,Dawson,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Utopia Downs *,5.00pm Thu,2.34,falling,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Eurombah Ck at Brookfield *,5.00pm Thu,0.87,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Tarana Crossing #,7.29am Thu,1.78,rising,1.08 above Crossing,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Juandah Ck at Windamere *,5.00pm Thu,0.77,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Taroom *,5.00pm Thu,1.05,steady,5.65 below Approaches,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Robinson Ck at Broadmere *,5.00pm Thu,1.74,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Palm Tree Ck at La Palma *,5.00pm Thu,-0.07,steady,,,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Glebe Weir HW *,5.00pm Thu,0.05,steady,0.05 above Weir,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Glebe Weir TW *,5.00pm Thu,0.96,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Gyranda Weir *,5.00pm Thu,0.07,steady,0.07 above Weir,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Isla-Delusion Xing *,5.00pm Thu,1.47,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Isla-Delusion Xing #,4.46pm Thu,1.41,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Castle Ck at Defence Rd #,5.39pm Thu,0.00,steady,3.62 below Road,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Theodore Weir *,5.00pm Thu,6.07,steady,0.17 above Weir,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Woodleigh *,5.00pm Thu,1.21,steady,,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
Dawson R at Moura Weir *,5.00pm Thu,0.11,steady,0.11 above Weir,below minor,Plot | Table,2022-10-13 19:10:01.726313+11:00,QLD
