Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,Mooloolah,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolah R at Mooloolah #,11.26am Thu,0.42,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolah R at Mooloolah *,11.00am Thu,0.43,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Ewen Maddock Dam #,9.35am Thu,25.25,steady,0.13 below Spillway,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Ewen Maddock Dam *,9.35am Thu,25.25^,steady,0.13 below Spillway,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolah R at Jordan St #,10.51am Thu,0.20,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolah R at Palmview #,11.25am Thu,0.79,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mountain Ck at Tanawha #,10.40am Thu,0.15,steady,0.95 below Approaches,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mountain Ck at Dixon Rd #,9.21am Thu,1.16,steady,3.59 below Road,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolaba Tide #,11.38am Thu,1.52,falling,0.65 below HAT,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Mooloolaba Tide *,11.06am Thu,1.64,steady,0.53 below HAT,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Lamerough Ck at Koala Court #,8.56am Thu,4.67,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Golden Beach #,10.35am Thu,1.20,rising,0.24 below HAT,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Golden Beach Tide *,11.10am Thu,1.17,steady,0.27 below HAT,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Bells Ck North #,8.54am Thu,2.24,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Bells Ck South #,10.45am Thu,0.82,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Coochin Ck at Old Gympie Rd #,10.55am Thu,0.25,steady,3.10 below Road,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Coochin Ck at Beerwah #,11.34am Thu,0.42,steady,7.68 below Bridge,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Coonowrin Ck at Glasshouse Mts #,9.55am Thu,0.40,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Coochin Ck at Mawsons Rd #,10.29am Thu,0.23,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Coochin Ck at Mawsons Rd *,11.00am Thu,0.27,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,QLD
Maroochy,Maroochy,Maroochy,Maroochy,Maroochy,Maroochy,Maroochy,2022-10-13 12:51:35.872160+11:00,QLD
