Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Plane,Plane,Plane,Plane,Plane,Plane,Plane,2022-10-13 22:00:02.477035+11:00,QLD
Carmila Ck at Carmila *,8.00pm Thu,0.97,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Plane Ck at West Plane Ck Rd #,7.43pm Thu,0.80,rising,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Plane Ck at Sucrogen Weir #,7.41pm Thu,0.00,steady,9.80 below Bridge,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Sandy Ck at Eton #,9.01am Thu,6.85,,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Dalrymple Bay Tide *,7.41pm Thu,1.91,steady,5.23 below HAT,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Nth Sandy Ck at Kinchant Dam *,8.00pm Thu,-1.37,steady,1.37 below Full Supply,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Sandy Ck at Antoneys Crossing #,8.20pm Thu,0.00,steady,2.10 below Road,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Sandy Ck at Homebush *,8.00pm Thu,0.50,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Bakers Ck at Walkerston #,6.19pm Thu,1.00,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Bakers Ck at Bakers Creek #,8.17pm Thu,3.03,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Drainage Channel at Schmidtke Rd#,7.24pm Thu,0.00,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Drainage Channel at Gateway Dv #,7.56pm Thu,0.00,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,Pioneer,2022-10-13 22:00:02.477035+11:00,QLD
Teemburra Ck at Teemburra Dam TW *,8.00pm Thu,1.11,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Blacks Ck at Whitefords *,8.00pm Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Blacks Ck at Whitefords #,6.15pm Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Pioneer R at Sarichs #,7.33pm Thu,1.45,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Pioneer R at Sarichs *,8.00pm Thu,1.44,steady,,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Finch Hatton Ck at Gorge Road *,8.00pm Thu,1.31,steady,,,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
Cattle Ck at Finch Hatton #,5.44pm Thu,0.97,steady,9.03 below Bridge,below minor,Plot | Table,2022-10-13 22:00:02.477035+11:00,QLD
