Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Minilya,Minilya,Minilya,Minilya,Minilya,Minilya,2022-10-13 18:40:01.929860+11:00,WA
Minilya River at Minilya Bridge,1.55pm Thu,-0.07,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne,Gascoyne,Gascoyne,Gascoyne,Gascoyne,Gascoyne,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne River at Yinnetharra Xing,2.00pm Thu,0.79,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne River at Pells Island,3.00pm Thu,0.30,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Lyons River at Lyons River Xing,3.05pm Thu,-0.01,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne River at Jimba,3.00pm Thu,0.40,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne River at Fishy Pool,3.00pm Thu,-0.06,falling,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Gascoyne River at Nine Mile Br,3.00pm Thu,-0.99,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
Murchison,Murchison,Murchison,Murchison,Murchison,Murchison,2022-10-13 18:40:01.929860+11:00,WA
Murchison River at Emu Springs,3.00pm Thu,0.08,steady,below minor,Plot | Table,2022-10-13 18:40:01.929860+11:00,WA
