Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Avon,Avon,Avon,Avon,Avon,Avon,2022-10-14 09:40:01.992251+11:00,WA
Yilgarn River at Gairdners Crossing,6.00am Fri,-0.02,steady,,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Lockhart River at Kwolyn Hill,6.00am Fri,0.05,steady,,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at Boyagarra Rd,6.00am Fri,0.22,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Salt River at Qualandary Crossing,6.00am Fri,1.89,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at Bells Farm,6.00am Fri,0.35,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at Beverley Br,6.00am Fri,0.21,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Dale River at Waterhatch Br,6.00am Fri,0.25,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at York,6.00am Fri,0.17,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at Northam Weir,6.00am Fri,0.09,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Mortlock River North at Frenches,6.00am Fri,0.14,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Mortlock River at ODriscolls Farm,6.00am Fri,0.17,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Avon River at Stirling Tce Toodyay,6.00am Fri,0.43,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Swan,Swan,Swan,Swan,Swan,Swan,2022-10-14 09:40:01.992251+11:00,WA
Wooroloo Brook at Karls Ranch,6.00am Fri,0.23,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Brockman River at Tanamerah,6.00am Fri,0.67,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Brockman River at Yalliawirra,6.00am Fri,0.40,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Swan River at Walyunga,6.00am Fri,0.67,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Ellen Brook at Railway Parade,6.00am Fri,0.20,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Helena River at Poison Lease,6.00am Fri,0.06,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Helena Brook at Trew Road,6.00am Fri,0.08,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Jane Brook at National Park,6.00am Fri,0.10,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Darkin River at Pine Plantation,6.00am Fri,0.06,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Swan River at Meadow Street Br,6.00am Fri,0.05,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Swan River at Barrack Street Jetty,11.48pm Thu,1.01,rising,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Canning River at Seaforth,6.00am Fri,0.19,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Southern River at Anaconda Drive,6.00am Fri,0.57,steady,below minor,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
Canning River at Kent St Weir,6.00am Fri,0.27,steady,,Plot | Table,2022-10-14 09:40:01.992251+11:00,WA
