Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Minilya,Minilya,Minilya,Minilya,Minilya,Minilya,2022-10-17 09:28:27.703927+11:00,WA
Minilya River at Minilya Bridge,5.55am Mon,-0.07,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne,Gascoyne,Gascoyne,Gascoyne,Gascoyne,Gascoyne,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne River at Yinnetharra Xing,6.00am Mon,0.35,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne River at Pells Island,6.00am Mon,0.19,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Lyons River at Lyons River Xing,6.00am Mon,-0.01,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne River at Jimba,6.00am Mon,0.22,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne River at Fishy Pool,6.00am Mon,0.25,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Gascoyne River at Nine Mile Br,6.00am Mon,-1.03,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
Murchison,Murchison,Murchison,Murchison,Murchison,Murchison,2022-10-17 09:28:27.703927+11:00,WA
Murchison River at Emu Springs,6.00am Mon,0.06,steady,below minor,Plot | Table,2022-10-17 09:28:27.703927+11:00,WA
