Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Avon,Avon,Avon,Avon,Avon,Avon,2022-10-13 19:40:02.210553+11:00,WA
Yilgarn River at Gairdners Crossing,4.00pm Thu,-0.01,steady,,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Lockhart River at Kwolyn Hill,4.00pm Thu,0.07,steady,,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at Boyagarra Rd,4.00pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Salt River at Qualandary Crossing,4.00pm Thu,1.89,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at Bells Farm,4.00pm Thu,0.36,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at Beverley Br,4.00pm Thu,0.22,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Dale River at Waterhatch Br,4.00pm Thu,0.26,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at York,4.00pm Thu,0.18,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at Northam Weir,4.00pm Thu,0.09,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Mortlock River North at Frenches,4.00pm Thu,0.14,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Mortlock River at ODriscolls Farm,4.00pm Thu,0.17,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Avon River at Stirling Tce Toodyay,4.00pm Thu,0.43,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Swan,Swan,Swan,Swan,Swan,Swan,2022-10-13 19:40:02.210553+11:00,WA
Wooroloo Brook at Karls Ranch,3.15pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Brockman River at Tanamerah,4.00pm Thu,0.68,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Brockman River at Yalliawirra,4.00pm Thu,0.40,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Swan River at Walyunga,4.00pm Thu,0.69,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Ellen Brook at Railway Parade,4.00pm Thu,0.21,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Helena River at Poison Lease,4.00pm Thu,0.06,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Helena Brook at Trew Road,4.00pm Thu,0.08,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Jane Brook at National Park,4.00pm Thu,0.10,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Darkin River at Pine Plantation,4.00pm Thu,0.06,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Swan River at Meadow Street Br,4.00pm Thu,-0.06,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Swan River at Barrack Street Jetty,4.24pm Thu,0.66,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Canning River at Seaforth,4.00pm Thu,0.23,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Southern River at Anaconda Drive,4.00pm Thu,0.48,steady,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
Canning River at Kent St Weir,4.00pm Thu,0.14,steady,,Plot | Table,2022-10-13 19:40:02.210553+11:00,WA
