Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-14 02:40:02.005068+11:00,TAS
Coal Rv at Craigbourne Dam (D),1.00am Fri,0.24,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),1.00am Fri,0.17,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Coal Rv at Richmond (D),1.00am Fri,0.11,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-14 02:40:02.005068+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),1.15am Fri,0.65,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
King William Lake at Dam (H),2.15am Fri,713.94^,steady,6.00 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Derwent abv Nive (H),2.15am Fri,0.71,steady,,,,2022-10-14 02:40:02.005068+11:00,TAS
Little Pine Lagoon at Dam (H),2.15am Fri,1006.82^,steady,0.54 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Pine Tier Dam (H),2.15am Fri,668.71^,rising,1.85 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Nive abv Tungatinah (H),1.00am Fri,0.63,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Liapootah Pond Dam (H),2.15am Fri,340.67^,steady,1.16 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Wayatinah Lagoon at Intake (H),2.00am Fri,230.37^,steady,0.66 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Florentine Rv at Eleven Rd (H),2.15am Fri,0.24,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Florentine Rv abv Derwent Rv (H),2.15am Fri,0.62,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Catagunya lake Dam (H),2.15am Fri,167.99^,steady,1.17 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Repulse lake Dam (H),2.15am Fri,124.61^,steady,0.35 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Cluny Lagoon Dam (H),2.00am Fri,97.47^,steady,0.37 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
