Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-14 00:30:01.883747+11:00,TAS
Meander Rv at Meander,12.00am Fri,3.58,steady,,major,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),11.30pm Thu,3.50,rising,,major,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Meander Rv at Strathbridge (D),11.00pm Thu,6.05,rising,,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Liffey Rv abv West Channel (D),11.00pm Thu,2.94,steady,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Liffey Rv at Carrick (D),11.00pm Thu,1.61,rising,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Meander Rv at Westwood Bridge,12.03am Fri,3.25,rising,3.75 below bridge,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-14 00:30:01.883747+11:00,TAS
St Patricks Rv at Nunamara Offtake,11.58pm Thu,3.30,rising,,moderate,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
North Esk Rv at Ballroom (D),11.00pm Thu,2.33,rising,,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
North Esk Rv at Corra Linn,12.03am Fri,5.43,falling,,major,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-14 00:30:01.883747+11:00,TAS
Break O'Day Rv at Killymoon (D),7.00pm Thu,2.60,rising,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Upper Esk Bge(D),7.00pm Thu,3.07,rising,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Mathinna,12.00am Fri,3.20,steady,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Fingal,12.01am Fri,6.05,steady,,moderate,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
St Pauls Rv at Lewis Hill,11.58pm Thu,2.45,rising,,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
St Pauls Rv abv Avoca (D),11.00pm Thu,0.94,steady,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Llewellyn (H),11.45pm Thu,2.63,rising,,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Nile Rv at Deddington (D),11.27pm Thu,2.53,rising,,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Perth (D),11.00pm Thu,2.68,steady,,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Back Creek abv Wilmores Lane (D),11.00pm Thu,0.81,rising,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Longford,11.38pm Thu,1.23,rising,,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
South Esk Rv at Trevallyn Pond (H),11.45pm Thu,126.94^,steady,0.44 above FSL,below minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,2022-10-14 00:30:01.883747+11:00,TAS
Tooms Lake,11.31pm Thu,4.50,steady,0.20 above spillway,minor,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Tooms Rv blw Tooms Lake (D),11.00pm Thu,0.30,steady,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
Macquarie Rv at Trefusis (D),11.00pm Thu,0.91,steady,,,Plot | Table,2022-10-14 00:30:01.883747+11:00,TAS
