Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 03:30:02.295310+11:00,TAS
Duck Rv at Scotchtown (D),1.00am Fri,2.30,rising,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 03:30:02.295310+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),2.45am Fri,6.40,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Lake Cethana Dam (H),2.45am Fri,222.90^,steady,1.92 above FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Lake Barrington Dam (H),2.45am Fri,122.42^,steady,0.50 above FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),2.45am Fri,51.38^,steady,1.96 below FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Middlesex Plain (Iris Rv) (H),2.45am Fri,1.64,falling,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Lake Gairdner Dam (H),2.45am Fri,475.41^,falling,2.97 above FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Wilmot Rv (Abv Forth) (H),2.45am Fri,6.09,rising,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Forth Rv blw Wilmot (H),2.45am Fri,5.57,rising,,moderate,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 03:30:02.295310+11:00,TAS
Rowallan Dam (H),2.45am Fri,480.57^,steady,7.11 below FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey Rv (Abv Arm) (H),2.30am Fri,0.47,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),2.30am Fri,1.79,rising,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Parangana Dam (H),2.45am Fri,383.42^,steady,2.42 above FSL,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey Rv at Liena (H),2.45am Fri,4.05,falling,,moderate,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey Rv at Kimberley,3.00am Fri,4.57,steady,,major,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey Rv at Shale Rd (D),1.15am Fri,7.41,rising,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
Mersey Rv at Latrobe Bridge,3.00am Fri,4.10,steady,,major,Plot | Table,2022-10-14 03:30:02.295310+11:00,TAS
