Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 12:20:01.588750+11:00,TAS
Duck Rv at Scotchtown (D),11.00am Fri,2.95,rising,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 12:20:01.588750+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),11.30am Fri,3.96,falling,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Lake Cethana Dam (H),11.30am Fri,223.73^,falling,2.75 above FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Lake Barrington Dam (H),11.45am Fri,123.49^,steady,1.57 above FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),11.45am Fri,53.50^,steady,0.16 above FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Lake Gairdner Dam (H),11.45am Fri,473.75^,falling,1.31 above FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Wilmot Rv (Abv Forth) (H),11.45am Fri,4.26,falling,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Forth Rv blw Wilmot (H),11.45am Fri,4.08,falling,,below minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 12:20:01.588750+11:00,TAS
Rowallan Dam (H),11.45am Fri,481.32^,steady,6.36 below FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey Rv (Abv Arm) (H),11.30am Fri,0.37,steady,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),11.30am Fri,1.56,falling,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Parangana Dam (H),11.45am Fri,382.41^,steady,1.41 above FSL,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey Rv at Liena (H),11.45am Fri,2.39,falling,,below minor,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey Rv at Kimberley,12.04pm Fri,4.07,rising,,major,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey Rv at Shale Rd (D),11.15am Fri,8.38,falling,,,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
Mersey Rv at Latrobe Bridge,12.00pm Fri,4.35,steady,,major,Plot | Table,2022-10-14 12:20:01.588750+11:00,TAS
