Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-14 14:00:02.115139+11:00,TAS
Meander Rv at Meander,1.16pm Fri,3.05,falling,,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),1.15pm Fri,4.26,falling,,major,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Meander Rv at Strathbridge (D),11.00am Fri,8.07,steady,,major,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Liffey Rv abv West Channel (D),11.00am Fri,2.87,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Liffey Rv at Carrick (D),11.00am Fri,3.41,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Meander Rv at Westwood Bridge,1.28pm Fri,6.00,rising,1.00 below bridge,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-14 14:00:02.115139+11:00,TAS
St Patricks Rv at Nunamara Offtake,1.33pm Fri,2.50,rising,,minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
North Esk Rv at Ballroom (D),11.00am Fri,3.76,falling,,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
North Esk Rv at Corra Linn,1.33pm Fri,5.35,rising,,major,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-14 14:00:02.115139+11:00,TAS
Break O'Day Rv at Killymoon (D),11.15am Fri,2.41,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Upper Esk Bge(D),11.00am Fri,2.17,rising,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Mathinna,1.20pm Fri,3.11,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Fingal,1.25pm Fri,6.95,falling,,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
St Pauls Rv at Lewis Hill,1.22pm Fri,2.67,steady,,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
St Pauls Rv abv Avoca (D),11.00am Fri,4.54,rising,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Llewellyn (H),1.15pm Fri,6.25,rising,,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Nile Rv at Deddington (D),1.27pm Fri,1.65,steady,,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Perth (D),11.00am Fri,3.09,rising,,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Back Creek abv Wilmores Lane (D),11.00am Fri,1.31,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Longford,1.28pm Fri,2.62,rising,,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
South Esk Rv at Trevallyn Pond (H),1.15pm Fri,128.44^,steady,1.94 above FSL,minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,2022-10-14 14:00:02.115139+11:00,TAS
Tooms Lake,1.31pm Fri,4.50,steady,0.20 above spillway,minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Tooms Rv blw Tooms Lake (D),11.00am Fri,0.32,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Trefusis (D),11.00am Fri,1.29,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Mt Morriston,1.14pm Fri,0.88,rising,1.12 below causeway,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Ross,1.10pm Fri,2.55,steady,0.05 above approaches,moderate,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Fosterville (D),11.00am Fri,0.70,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Lake Leake,1.00pm Fri,5.30,steady,0.10 above spillway,minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),11.00am Fri,0.50,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Morningside (D),11.00am Fri,2.21,steady,,below minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Isis Rv at Barton,1.30pm Fri,1.69,steady,,minor,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Lake Rv at Parknook (H),1.15pm Fri,3.72,falling,,major,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Lake Rv at Lake House (H),1.15pm Fri,2.68,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Below Palmers RT (H),1.15pm Fri,3.06,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Brumbys Ck (No 3 Weir) (H),1.15pm Fri,2.64,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Macquarie Rv at Cressy Pumps (H),1.15pm Fri,5.69,falling,,major,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,2022-10-14 14:00:02.115139+11:00,TAS
Legerwood Rivulet d/s Ringaroom(D),11.00am Fri,0.70,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Ringarooma Rv upstr Branxholm (D),11.00am Fri,3.07,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Ringarooma Rv at Moorina Bdge (D),11.15am Fri,5.86,rising,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
East Coast,East Coast,East Coast,East Coast,East Coast,East Coast,East Coast,2022-10-14 14:00:02.115139+11:00,TAS
George Rv at St Helens Intake (D),11.00am Fri,4.72,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Scamander Rv abv Water Supply (D),11.00am Fri,2.96,falling,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Swan Rv upstrm Hardings Falls (D),11.00am Fri,1.17,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Swan River at the Grange (D),11.00am Fri,1.02,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
Meredith River at Swansea (D),11.00am Fri,0.56,steady,,,Plot | Table,2022-10-14 14:00:02.115139+11:00,TAS
