Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-13 22:40:01.929575+11:00,TAS
Duck Rv at Scotchtown (D),9.00pm Thu,2.02,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-13 22:40:01.929575+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),10.15pm Thu,5.73,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Lake Cethana Dam (H),10.15pm Thu,220.75^,steady,0.23 below FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Lake Barrington Dam (H),10.15pm Thu,121.97^,steady,0.05 above FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),10.15pm Thu,50.74^,steady,2.60 below FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Middlesex Plain (Iris Rv) (H),10.00pm Thu,1.88,falling,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Lake Gairdner Dam (H),10.15pm Thu,475.24^,rising,2.80 above FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Wilmot Rv (Abv Forth) (H),10.15pm Thu,5.32,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Forth Rv blw Wilmot (H),10.15pm Thu,4.93,rising,,minor,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-13 22:40:01.929575+11:00,TAS
Rowallan Dam (H),10.15pm Thu,480.22^,steady,7.46 below FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey Rv (Abv Arm) (H),10.00pm Thu,0.45,steady,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),10.00pm Thu,1.57,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Parangana Dam (H),10.15pm Thu,382.84^,steady,1.84 above FSL,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey Rv at Liena (H),10.15pm Thu,3.16,rising,,moderate,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey Rv at Kimberley,10.31pm Thu,4.60,rising,,major,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey Rv at Shale Rd (D),9.00pm Thu,6.70,rising,,,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
Mersey Rv at Latrobe Bridge,10.00pm Thu,3.85,steady,,moderate,Plot | Table,2022-10-13 22:40:01.929575+11:00,TAS
