Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 02:10:02.497125+11:00,TAS
Duck Rv at Scotchtown (D),1.00am Fri,2.30,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 02:10:02.497125+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),1.45am Fri,6.33,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Lake Cethana Dam (H),1.45am Fri,222.47^,steady,1.49 above FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Lake Barrington Dam (H),1.45am Fri,122.31^,steady,0.39 above FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),1.45am Fri,51.25^,steady,2.09 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Middlesex Plain (Iris Rv) (H),1.45am Fri,1.78,falling,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Lake Gairdner Dam (H),1.45am Fri,475.54^,falling,3.10 above FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Wilmot Rv (Abv Forth) (H),1.30am Fri,5.95,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Forth Rv blw Wilmot (H),1.45am Fri,5.49,falling,,moderate,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 02:10:02.497125+11:00,TAS
Rowallan Dam (H),1.45am Fri,480.47^,steady,7.21 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey Rv (Abv Arm) (H),1.30am Fri,0.47,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),1.30am Fri,1.73,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Parangana Dam (H),1.45am Fri,383.42^,steady,2.42 above FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey Rv at Liena (H),1.45am Fri,4.06,rising,,moderate,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey Rv at Kimberley,2.01am Fri,4.60,falling,,major,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey Rv at Shale Rd (D),1.15am Fri,7.41,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Mersey Rv at Latrobe Bridge,2.00am Fri,4.05,steady,,major,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
