Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-13 16:30:01.668156+11:00,TAS
Meander Rv at Meander,4.00pm Thu,3.00,steady,,moderate,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),3.45pm Thu,1.66,rising,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Meander Rv at Strathbridge (D),3.00pm Thu,2.15,rising,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Liffey Rv abv West Channel (D),3.00pm Thu,2.71,rising,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Liffey Rv at Carrick (D),3.00pm Thu,0.62,rising,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Meander Rv at Westwood Bridge,4.04pm Thu,1.95,steady,5.05 below bridge,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-13 16:30:01.668156+11:00,TAS
St Patricks Rv at Nunamara Offtake,4.03pm Thu,2.12,rising,,minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
North Esk Rv at Ballroom (D),3.00pm Thu,1.37,rising,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
North Esk Rv at Corra Linn,3.58pm Thu,3.12,rising,,minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-13 16:30:01.668156+11:00,TAS
Break O'Day Rv at Killymoon (D),3.00pm Thu,1.80,rising,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk Rv at Upper Esk Bge(D),3.00pm Thu,2.85,steady,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk Rv at Mathinna,4.00pm Thu,2.01,rising,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk Rv at Fingal,4.01pm Thu,3.50,steady,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
St Pauls Rv at Lewis Hill,3.58pm Thu,1.65,rising,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
St Pauls Rv abv Avoca (D),3.00pm Thu,0.92,steady,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk Rv at Llewellyn (H),3.45pm Thu,2.26,steady,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Nile Rv at Deddington (D),3.32pm Thu,1.70,rising,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
South Esk Rv at Perth (D),3.15pm Thu,2.67,steady,,below minor,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
Back Creek abv Wilmores Lane (D),3.00pm Thu,0.23,steady,,,Plot | Table,2022-10-13 16:30:01.668156+11:00,TAS
