Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-13 19:40:02.210553+11:00,TAS
Duck Rv at Scotchtown (D),5.00pm Thu,1.77,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-13 19:40:02.210553+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),7.15pm Thu,4.87,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Cethana Dam (H),7.15pm Thu,219.44^,steady,1.54 below FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Barrington Dam (H),7.15pm Thu,121.68^,steady,0.24 below FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),7.15pm Thu,50.42^,steady,2.92 below FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Middlesex Plain (Iris Rv) (H),7.15pm Thu,1.64,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Gairdner Dam (H),7.15pm Thu,474.63^,rising,2.19 above FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Wilmot Rv (Abv Forth) (H),7.15pm Thu,4.12,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Forth Rv blw Wilmot (H),7.15pm Thu,4.02,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-13 19:40:02.210553+11:00,TAS
Rowallan Dam (H),7.15pm Thu,480.07^,steady,7.61 below FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey Rv (Abv Arm) (H),7.00pm Thu,0.41,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),7.00pm Thu,1.32,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Abv Lake Mackenzie (H),7.15pm Thu,2.10,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Parangana Dam (H),7.15pm Thu,382.20^,steady,1.20 above FSL,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey Rv at Liena (H),7.15pm Thu,2.32,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey Rv at Kimberley,7.00pm Thu,4.32,rising,,major,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey Rv at Shale Rd (D),5.00pm Thu,5.41,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Mersey Rv at Latrobe Bridge,7.28pm Thu,3.65,rising,,moderate,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
