Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-14 11:50:01.820158+11:00,TAS
Coal Rv at Craigbourne Dam (D),9.00am Fri,0.35,falling,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),9.00am Fri,0.18,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Coal Rv at Richmond (D),9.00am Fri,0.11,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-14 11:50:01.820158+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),10.15am Fri,0.72,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
King William Lake at Dam (H),11.15am Fri,713.93^,steady,6.01 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Derwent abv Nive (H),11.15am Fri,0.74,steady,,,,2022-10-14 11:50:01.820158+11:00,TAS
Little Pine Lagoon at Dam (H),11.15am Fri,1007.13^,steady,0.23 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Pine Tier Dam (H),11.15am Fri,669.51^,rising,1.05 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Nive abv Tungatinah (H),11.15am Fri,0.65,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Liapootah Pond Dam (H),11.15am Fri,341.23^,steady,0.60 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Wayatinah Lagoon at Intake (H),11.15am Fri,230.35^,steady,0.68 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Florentine Rv at Eleven Rd (H),11.15am Fri,0.26,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Florentine Rv abv Derwent Rv (H),11.00am Fri,0.66,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Catagunya lake Dam (H),11.15am Fri,167.90^,steady,1.26 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Repulse lake Dam (H),11.15am Fri,124.52^,rising,0.44 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Cluny Lagoon Dam (H),10.50am Fri,97.32^,falling,0.52 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Echo Lake at Dam (H),11.15am Fri,842.01^,steady,4.42 below FSL,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Dee Rv abv Derwent Rv (H),11.15am Fri,0.17,steady,,,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
Derwent Rv at Glendu (H),11.15am Fri,2.04,steady,,below minor,Plot | Table,2022-10-14 11:50:01.820158+11:00,TAS
