Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-13 15:21:38.985233+11:00,TAS
Duck Rv at Scotchtown (D),1.00pm Thu,1.51,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-13 15:21:38.985233+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),2.45pm Thu,3.73,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Lake Cethana Dam (H),2.45pm Thu,218.25^,steady,2.73 below FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Lake Barrington Dam (H),2.45pm Thu,121.39^,steady,0.53 below FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),2.45pm Thu,50.11^,steady,3.23 below FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Middlesex Plain (Iris Rv) (H),2.45pm Thu,1.21,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Lake Gairdner Dam (H),2.45pm Thu,473.41^,rising,0.97 above FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Wilmot Rv (Abv Forth) (H),2.45pm Thu,3.03,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Forth Rv blw Wilmot (H),2.45pm Thu,3.09,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-13 15:21:38.985233+11:00,TAS
Rowallan Dam (H),2.45pm Thu,479.89^,steady,7.79 below FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey Rv (Abv Arm) (H),2.30pm Thu,0.34,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),2.30pm Thu,1.07,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Abv Lake Mackenzie (H),2.45pm Thu,1.71,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Parangana Dam (H),2.45pm Thu,381.95^,steady,0.95 above FSL,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey Rv at Liena (H),2.45pm Thu,1.89,falling,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey Rv at Kimberley,3.00pm Thu,3.58,rising,,moderate,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey Rv at Shale Rd (D),1.00pm Thu,4.08,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Mersey Rv at Latrobe Bridge,3.00pm Thu,3.05,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
