Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-13 14:24:34.630307+11:00,TAS
Meander Rv at Meander,2.00pm Thu,2.83,rising,,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),1.45pm Thu,1.46,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Meander Rv at Strathbridge (D),1.00pm Thu,1.68,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Liffey Rv abv West Channel (D),1.15pm Thu,1.64,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Liffey Rv at Carrick (D),1.00pm Thu,0.40,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Meander Rv at Westwood Bridge,2.03pm Thu,1.73,rising,5.27 below bridge,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-13 14:24:34.630307+11:00,TAS
St Patricks Rv at Nunamara Offtake,1.58pm Thu,1.75,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
North Esk Rv at Ballroom (D),1.00pm Thu,1.21,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
North Esk Rv at Corra Linn,2.03pm Thu,2.72,rising,,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-13 14:24:34.630307+11:00,TAS
Break O'Day Rv at Killymoon (D),1.30pm Thu,1.32,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Upper Esk Bge(D),1.00pm Thu,2.69,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Mathinna,2.00pm Thu,1.61,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Fingal,2.01pm Thu,3.22,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
St Pauls Rv at Lewis Hill,1.48pm Thu,1.52,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
St Pauls Rv abv Avoca (D),1.00pm Thu,0.92,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Llewellyn (H),1.45pm Thu,2.21,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Nile Rv at Deddington (D),1.52pm Thu,1.65,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Perth (D),1.00pm Thu,2.68,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Back Creek abv Wilmores Lane (D),1.00pm Thu,0.20,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Longford,1.27pm Thu,1.00,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
South Esk Rv at Trevallyn Pond (H),1.45pm Thu,126.35^,steady,0.15 below FSL,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,2022-10-13 14:24:34.630307+11:00,TAS
Tooms Lake,1.31pm Thu,4.50,steady,0.20 above spillway,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Tooms Rv blw Tooms Lake (D),1.00pm Thu,0.26,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Trefusis (D),1.00pm Thu,0.88,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Mt Morriston,1.08pm Thu,0.55,steady,1.45 below causeway,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Ross,1.10pm Thu,1.42,steady,1.08 below approaches,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Fosterville (D),1.15pm Thu,0.54,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Lake Leake,2.00pm Thu,5.28,steady,0.08 above spillway,minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),1.00pm Thu,0.46,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Morningside (D),1.00pm Thu,1.84,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Isis Rv at Barton,2.00pm Thu,0.70,steady,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Lake Rv at Parknook (H),1.45pm Thu,4.08,rising,,major,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Lake Rv at Lake House (H),1.45pm Thu,1.74,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Below Palmers RT (H),1.45pm Thu,2.87,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Brumbys Ck (No 3 Weir) (H),1.45pm Thu,0.49,rising,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Macquarie Rv at Cressy Pumps (H),1.45pm Thu,1.65,rising,,below minor,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,2022-10-13 14:24:34.630307+11:00,TAS
Legerwood Rivulet d/s Ringaroom(D),1.00pm Thu,0.43,steady,,,Plot | Table,2022-10-13 14:24:34.630307+11:00,TAS
