Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 08:50:01.867232+11:00,TAS
Duck Rv at Scotchtown (D),7.00am Fri,2.75,rising,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 08:50:01.867232+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),8.15am Fri,5.05,falling,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Lake Cethana Dam (H),7.50am Fri,223.86^,rising,2.88 above FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Lake Barrington Dam (H),8.15am Fri,123.10^,steady,1.18 above FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),8.15am Fri,52.30^,steady,1.04 below FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Lake Gairdner Dam (H),8.15am Fri,474.17^,falling,1.73 above FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Wilmot Rv (Abv Forth) (H),8.15am Fri,4.91,falling,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Forth Rv blw Wilmot (H),8.15am Fri,4.70,falling,,minor,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 08:50:01.867232+11:00,TAS
Rowallan Dam (H),8.15am Fri,481.08^,steady,6.60 below FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey Rv (Abv Arm) (H),8.00am Fri,0.40,steady,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),8.00am Fri,1.75,falling,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Parangana Dam (H),8.15am Fri,382.78^,steady,1.78 above FSL,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey Rv at Liena (H),8.15am Fri,3.01,falling,,minor,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey Rv at Kimberley,8.30am Fri,4.50,falling,,major,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey Rv at Shale Rd (D),7.15am Fri,8.74,rising,,,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
Mersey Rv at Latrobe Bridge,8.00am Fri,4.45,steady,,major,Plot | Table,2022-10-14 08:50:01.867232+11:00,TAS
