Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-13 22:30:02.076914+11:00,TAS
Coal Rv at Craigbourne Dam (D),9.00pm Thu,0.28,rising,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),9.00pm Thu,0.16,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Coal Rv at Richmond (D),9.00pm Thu,0.11,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-13 22:30:02.076914+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),8.45pm Thu,0.63,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
King William Lake at Dam (H),9.45pm Thu,713.92^,steady,6.02 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Derwent abv Nive (H),9.45pm Thu,0.70,steady,,,,2022-10-13 22:30:02.076914+11:00,TAS
Little Pine Lagoon at Dam (H),9.45pm Thu,1006.71^,rising,0.65 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Pine Tier Dam (H),9.45pm Thu,668.52^,steady,2.04 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Nive abv Tungatinah (H),9.45pm Thu,0.63,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Liapootah Pond Dam (H),9.45pm Thu,340.89^,steady,0.94 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Wayatinah Lagoon at Intake (H),9.45pm Thu,230.37^,steady,0.66 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Florentine Rv at Eleven Rd (H),9.45pm Thu,0.24,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Florentine Rv abv Derwent Rv (H),9.45pm Thu,0.62,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Catagunya lake Dam (H),9.45pm Thu,167.99^,steady,1.17 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Repulse lake Dam (H),9.45pm Thu,124.67^,steady,0.29 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Cluny Lagoon Dam (H),9.30pm Thu,97.44^,steady,0.40 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Echo Lake at Dam (H),9.45pm Thu,842.01^,rising,4.42 below FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Dee Rv abv Derwent Rv (H),9.15pm Thu,0.17,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Derwent Rv at Glendu (H),9.45pm Thu,1.12,rising,,below minor,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),9.30pm Thu,1150.85^,rising,0.25 above FSL,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Pine Tree RT (Lake HWY) (H),9.45pm Thu,2.12,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Arthurs Lake at Pump Station (H),9.45pm Thu,951.28^,rising,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),9.45pm Thu,3.06,rising,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),9.30pm Thu,10.99,rising,,,,2022-10-13 22:30:02.076914+11:00,TAS
St Patricks Plains (H),9.45pm Thu,0.39,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Shannon Rv at Hermitage (H),9.45pm Thu,0.49,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Ouse Rv at Ashton (H),9.30pm Thu,0.37,steady,,below minor,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Ouse Rv at 3B Weir (H),9.45pm Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
Clyde Rv ds Lake Cresent (D),9.00pm Thu,0.44,steady,,,Plot | Table,2022-10-13 22:30:02.076914+11:00,TAS
