Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-13 12:51:35.872160+11:00,TAS
Duck Rv at Scotchtown (D),11.00am Thu,1.37,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-13 12:51:35.872160+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),12.15pm Thu,3.58,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Lake Cethana Dam (H),12.15pm Thu,217.81^,steady,3.17 below FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Lake Barrington Dam (H),12.15pm Thu,121.29^,steady,0.63 below FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),12.15pm Thu,50.01^,steady,3.33 below FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Middlesex Plain (Iris Rv) (H),12.15pm Thu,1.21,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Lake Gairdner Dam (H),12.15pm Thu,472.67^,rising,0.23 above FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Wilmot Rv (Abv Forth) (H),12.15pm Thu,3.08,falling,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Forth Rv blw Wilmot (H),12.15pm Thu,3.11,falling,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-13 12:51:35.872160+11:00,TAS
Rowallan Dam (H),12.00pm Thu,479.86^,rising,7.82 below FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey Rv (Abv Arm) (H),12.00pm Thu,0.31,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),12.00pm Thu,0.96,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Abv Lake Mackenzie (H),12.15pm Thu,1.62,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Parangana Dam (H),12.15pm Thu,382.06^,steady,1.06 above FSL,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey Rv at Liena (H),12.15pm Thu,2.04,falling,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey Rv at Kimberley,12.34pm Thu,3.12,rising,,minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey Rv at Shale Rd (D),11.15am Thu,3.03,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Mersey Rv at Latrobe Bridge,12.29pm Thu,2.10,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
