Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 02:40:02.005068+11:00,NSW
Slatey Creek,1.45am Fri,18.31,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Winding Ck at Fifth St Br,1.45am Fri,14.73,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Cockle Ck at Barnsley Vale,1.55am Fri,0.52,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,1.45am Fri,0.11,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Lake Macquarie at Marmong Point,1.45am Fri,0.11,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Lake Macquarie at Belmont,1.45am Fri,0.11,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Stoney Creek U/S Toronto,1.45am Fri,0.12,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Dora Ck at Cooranbong,1.45am Fri,1.21,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Stockton Ck at Morrisset,1.45am Fri,0.15,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Dora Ck at Kalang Rd,1.45am Fri,0.16,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Lake Macquarie at Swansea Channel,1.45am Fri,0.10,falling,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 02:40:02.005068+11:00,NSW
Wyong R at Yarramalong,1.15am Fri,1.62,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wyong R at Gracemere,1.15am Fri,1.40,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Jilliby Ck at Jilliby,1.30am Fri,0.56,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wyong R U/S Wyong Weir,1.45am Fri,1.61,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wyong R U/S Wyong Br,1.45am Fri,0.44,steady,below minor,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Tumbi Umbi Ck,1.45am Fri,0.45,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wallarah Ck at Bridge,1.45am Fri,0.42,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Ourimbah Ck U/S Weir,1.30am Fri,1.13,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Ourimbah (Ourimbah Ck),10.28pm Thu,10.00,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Ourimbah Ck at Kangy Angy,1.45am Fri,6.07,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Ourimbah Ck at Lees Bridge,1.45am Fri,0.48,rising,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Tuggerah Lake at Toukley,1.45am Fri,0.41,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Tuggerah Lake at The Entrance,1.45am Fri,0.42,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Tuggerah Lake at Long Jetty,1.45am Fri,0.47,steady,below minor,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 02:40:02.005068+11:00,NSW
Lisarow,11.57pm Thu,1.63,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Narara,1.10am Fri,2.21,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
West Gosford,1.45am Fri,0.28,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Patonga (Tidal),1.46am Fri,0.22,falling,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 02:40:02.005068+11:00,NSW
Narabeen Lagoon at Ocean Street,1.46am Fri,0.39,falling,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,2022-10-14 02:40:02.005068+11:00,NSW
Mulwaree R at The Towers,1.15am Fri,3.58,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Pejar Dam,2.05am Fri,-0.13,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Kialla Ck at Pomeroy,1.45am Fri,0.91,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wollondilly R at Marsden Weir,1.52am Fri,0.22,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Mulwaree R at Lansdowne Br,2.00am Fri,0.79,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wollondilly R at Murrays Flat,1.15am Fri,1.38,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wollondilly R at Golden Valley,12.45am Fri,1.50,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wingecarribee R at Sheepwash Bridge,1.15am Fri,0.94,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wingecarribee R at Bong Bong Weir,1.30am Fri,0.34,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wingecarribee R at Berrima,1.30am Fri,1.23,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wingecarribee R at Greenstead,2.01am Fri,1.14,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Tarlo R at Willowbank,1.45am Fri,0.87,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Wollondilly R at Jooriland,12.45am Fri,1.64,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,2022-10-14 02:40:02.005068+11:00,NSW
Neubecks Ck U/S Wallerawang,2.00am Fri,0.65,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Coxs R at Wallerawang Power Stn,1.15am Fri,0.80,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
Coxs R U/S Lake Lyell,1.30am Fri,1.18,steady,,Plot | Table,2022-10-14 02:40:02.005068+11:00,NSW
