Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,2022-10-13 17:40:01.662819+11:00,NSW
Maranoa R at Old Cashmere,3.00pm Thu,2.44,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Balonne R at Surat,3.00pm Thu,3.72,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Balonne R at St George,3.00pm Thu,2.19,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Balonne R at Jack Taylor Weir,4.10pm Thu,-0.00,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Whyenbah,3.00pm Thu,2.79,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Woolerbilla,3.00pm Thu,4.03,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Narran R at Dirranbandi,3.00pm Thu,2.82,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Narran R at New Angledool No 2 **,5.00pm Thu,2.27,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Ballandool R at Ballandool,3.00pm Thu,2.35,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Bokhara R at Hebel,3.00pm Thu,0.98,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Bokhara R at Goodooga,4.45pm Thu,2.32,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Bokhara R at Goodwins,5.00pm Thu,2.49,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Birrie R at Goodooga,5.00pm Thu,2.11,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Brenda,5.00pm Thu,3.99,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Weilmoringle,5.00pm Thu,5.73,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Mundiwa,5.00pm Thu,5.41,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Culgoa R at Kenebree,5.15pm Thu,5.81,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Warrego River,Warrego River,Warrego River,Warrego River,Warrego River,Warrego River,2022-10-13 17:40:01.662819+11:00,NSW
Warrego R at Wyandra,3.00pm Thu,3.18,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Warrego R at Cunnamulla,3.00pm Thu,5.92,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Warrego R at Barringun No 2**,5.00pm Thu,2.82,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Warrego R at Fords Br,4.30pm Thu,1.46,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Warrego R at Fords Br Bywash,4.15pm Thu,2.40,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Cuttaburra Channel at Turra,5.00pm Thu,2.04,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Paroo River,Paroo River,Paroo River,Paroo River,Paroo River,Paroo River,2022-10-13 17:40:01.662819+11:00,NSW
Paroo R at Eulo,6.30am Thu,3.69,falling slowly,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Paroo R at Caiwarro,3.00pm Thu,2.99,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Paroo R at Hungerford,6.00am Thu,1.31,rising slowly,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Paroo R at Willara Crossing,2.15pm Thu,1.37,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Bullo River,Bullo River,Bullo River,Bullo River,Bullo River,Bullo River,2022-10-13 17:40:01.662819+11:00,NSW
Bulloo River at Thargomindah,1.35pm Thu,4.98,rising,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon River,Barwon River,Barwon River,Barwon River,Barwon River,Barwon River,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Mungindi,5.00pm Thu,6.73,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Presbury Weir,5.00pm Thu,5.00,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Mogil Mogil,5.00pm Thu,7.24,steady,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Collarenebri,5.00pm Thu,5.35,falling,below minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Tara (U/S Namoi Jct),5.00pm Thu,9.71,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Walgett,5.00pm Thu,11.47,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Boorooma,5.00pm Thu,13.15,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Geera (D/S Macquarie R),5.00pm Thu,13.08,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Barwon R at Brewarrina,5.00pm Thu,8.07,falling,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling River,Darling River,Darling River,Darling River,Darling River,Darling River,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Warraweena,5.00pm Thu,14.15,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Bourke,5.00pm Thu,11.73,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Louth,5.00pm Thu,11.11,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Tilpa,5.00pm Thu,11.62,steady,major,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Wilcannia,4.00pm Thu,9.77,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Talyawalka Crk at Barrier Hwy,5.00pm Thu,2.75,steady,,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Menindee Town,5.00pm Thu,9.12,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Menindee Weir 32,5.00pm Thu,6.62,steady,moderate,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Pooncarie,5.00pm Thu,7.09,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
Darling R at Burtundy,5.00pm Thu,6.95,steady,minor,Plot | Table,2022-10-13 17:40:01.662819+11:00,NSW
