Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,2022-10-13 12:51:35.872160+11:00,NSW
Tyalgum Bridge,12.25pm Thu,0.83,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Clarrie Hall Dam (mAHD),12.10pm Thu,61.54^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Clarrie Hall Dam D/S,12.12pm Thu,0.55,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Palmers Road,12.41pm Thu,0.73,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Uki,12.00pm Thu,1.23,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Oxley R at Eungella,11.41am Thu,0.57,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Bray Park Weir (mAHD),10.45am Thu,1.14^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),12.39pm Thu,0.78^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Murwillumbah (mAHD),12.43pm Thu,0.78^,steady,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Rous R at Chillingham,11.53am Thu,0.99,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Rous R at Boat Harbour,12.40pm Thu,0.62,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),12.00pm Thu,0.86,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Rouse R at Kynnumboon,12.43pm Thu,0.66^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Tumbulgum,12.41pm Thu,0.73^,steady,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Chindera (mAHD),12.42pm Thu,0.57^,steady,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Barneys Point,12.15pm Thu,1.53,rising,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed R at Dry Dock (mAHD),12.41pm Thu,0.60^,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,2022-10-13 12:51:35.872160+11:00,NSW
Cudgen Ck at Kingscliff,12.16pm Thu,0.74,falling,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Cudgen Lake at Bogangar,12.15pm Thu,0.43,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
Burringbar Ck at Tweed Valley Way,12.00pm Thu,0.69,steady,,Plot | Table,2022-10-13 12:51:35.872160+11:00,NSW
