Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 03:40:01.969279+11:00,NSW
Slatey Creek,2.45am Fri,18.31,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Winding Ck at Fifth St Br,2.45am Fri,14.73,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Cockle Ck at Barnsley Vale,2.55am Fri,0.52,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,2.45am Fri,0.12,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Lake Macquarie at Marmong Point,2.45am Fri,0.11,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Lake Macquarie at Belmont,2.45am Fri,0.11,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Stoney Creek U/S Toronto,2.45am Fri,0.12,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Dora Ck at Cooranbong,2.45am Fri,1.21,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Stockton Ck at Morrisset,2.45am Fri,0.17,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Dora Ck at Kalang Rd,2.45am Fri,0.17,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Lake Macquarie at Swansea Channel,2.45am Fri,-0.02,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 03:40:01.969279+11:00,NSW
Wyong R at Yarramalong,2.15am Fri,1.62,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wyong R at Gracemere,2.15am Fri,1.39,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Jilliby Ck at Jilliby,2.30am Fri,0.56,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wyong R U/S Wyong Weir,2.45am Fri,1.61,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wyong R U/S Wyong Br,2.45am Fri,0.44,steady,below minor,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Tumbi Umbi Ck,2.45am Fri,0.45,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wallarah Ck at Bridge,2.45am Fri,0.40,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Ourimbah Ck U/S Weir,2.30am Fri,1.13,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Ourimbah (Ourimbah Ck),10.28pm Thu,10.00,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Ourimbah Ck at Kangy Angy,2.45am Fri,6.07,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Ourimbah Ck at Lees Bridge,2.45am Fri,0.46,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Tuggerah Lake at Toukley,2.45am Fri,0.41,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Tuggerah Lake at The Entrance,2.45am Fri,0.43,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Tuggerah Lake at Long Jetty,2.45am Fri,0.47,steady,below minor,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 03:40:01.969279+11:00,NSW
Lisarow,2.57am Fri,1.63,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Narara,2.32am Fri,2.21,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
West Gosford,3.10am Fri,0.21,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Patonga (Tidal),2.46am Fri,0.03,falling,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 03:40:01.969279+11:00,NSW
Narabeen Lagoon at Ocean Street,2.46am Fri,0.34,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,2022-10-14 03:40:01.969279+11:00,NSW
Mulwaree R at The Towers,2.15am Fri,3.58,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Pejar Dam,3.14am Fri,-0.12,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Kialla Ck at Pomeroy,2.45am Fri,0.91,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wollondilly R at Marsden Weir,1.52am Fri,0.22,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Mulwaree R at Lansdowne Br,2.00am Fri,0.79,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wollondilly R at Murrays Flat,2.15am Fri,1.38,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wollondilly R at Golden Valley,1.45am Fri,1.49,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wingecarribee R at Sheepwash Bridge,2.15am Fri,0.94,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wingecarribee R at Bong Bong Weir,2.30am Fri,0.34,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wingecarribee R at Berrima,2.30am Fri,1.23,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wingecarribee R at Greenstead,3.07am Fri,1.13,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Tarlo R at Willowbank,2.45am Fri,0.87,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Wollondilly R at Jooriland,1.45am Fri,1.63,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,Coxs River,2022-10-14 03:40:01.969279+11:00,NSW
Neubecks Ck U/S Wallerawang,3.00am Fri,0.65,steady,,Plot | Table,2022-10-14 03:40:01.969279+11:00,NSW
