Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,2022-10-14 12:40:01.930860+11:00,NSW
Tyalgum Bridge,11.25am Fri,0.83,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Clarrie Hall Dam (mAHD),12.11pm Fri,61.54^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Clarrie Hall Dam D/S,12.12pm Fri,0.54,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Palmers Road,12.12pm Fri,0.73,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Uki,12.00pm Fri,1.22,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Oxley R at Eungella,10.01am Fri,0.56,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Bray Park Weir (mAHD),11.17am Fri,1.13^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),12.11pm Fri,0.53^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Murwillumbah (mAHD),12.14pm Fri,0.52^,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Rous R at Chillingham,9.46am Fri,0.98,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Rous R at Boat Harbour,12.14pm Fri,0.28,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),12.00pm Fri,0.86,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Rouse R at Kynnumboon,12.14pm Fri,0.34^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Tumbulgum,12.14pm Fri,0.51^,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Chindera (mAHD),12.13pm Fri,0.47^,rising,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Barneys Point,11.45am Fri,1.36,rising,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed R at Dry Dock (mAHD),12.10pm Fri,0.48^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,2022-10-14 12:40:01.930860+11:00,NSW
Cudgen Ck at Kingscliff,11.46am Fri,0.72,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Cudgen Lake at Bogangar,11.45am Fri,0.39,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Burringbar Ck at Tweed Valley Way,12.00pm Fri,0.69,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Crabbes Ck at Crabbes Creek,10.46am Fri,0.91,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Crabbes Ck at Wooyung Road,10.18am Fri,1.25,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,Brunswick River,2022-10-14 12:40:01.930860+11:00,NSW
Yelgun Ck at Yelgun,11.32am Fri,2.21,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Yelgun Ck at Helen St Bridge,12.11pm Fri,0.27,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Marshalls Ck at The Pocket,12.13pm Fri,0.89,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Lacks Ck at Middle Pocket,10.57am Fri,2.23,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Marshalls Ck at Billinudgel,11.59am Fri,0.27,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Marshalls Ck at Ocean Shores,11.46am Fri,0.67,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Brunswick R at Sherrys Br,9.28am Fri,0.69,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Mullumbimby Ck at Mullumbimby Creek,12.05pm Fri,0.30,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Mullumbimby Ck at Azalea St Bridge,12.14pm Fri,0.83,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Brunswick R at Mullumbimby,12.08pm Fri,0.79^,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Brunswick R at Brunswick Heads,11.46am Fri,0.75,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Byron Bay (Tallow Ck Br),12.13pm Fri,1.39,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Byron Bay (Belongil Ck Br),12.08pm Fri,0.87,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons River,Wilsons River,Wilsons River,Wilsons River,Wilsons River,Wilsons River,2022-10-14 12:40:01.930860+11:00,NSW
Back Ck at Bentley,10.53am Fri,0.79,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Leycester Ck at Rock Valley,11.15am Fri,1.16,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Goolmangar Ck at Nimbin,12.15pm Fri,1.89,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Goolmangar Ck at Goolmangar,12.13pm Fri,1.00,falling,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Terania Ck at The Channon,12.14pm Fri,0.20,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Leycester Ck at Tuncester (mAHD),12.14pm Fri,-0.13^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Coopers Ck at Repentance,11.42am Fri,0.53,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Coopers Ck at Corndale,9.16am Fri,0.63,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at Nashua,9.51am Fri,0.58,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at Eltham,10.58am Fri,1.28,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at Woodlawn (mAHD),12.15pm Fri,-0.15^,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Browns Ck Pump Station,12.05pm Fri,5.02,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Lismore (Dawson Street),12.07pm Fri,1.90,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at Lismore (mAHD),12.14pm Fri,-0.06^,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at East Gundurimba,11.45am Fri,0.81,rising,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Wilsons R at Tuckurimba,12.08pm Fri,0.82,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,Richmond River to Coraki,2022-10-14 12:40:01.930860+11:00,NSW
Richmond R at Wiangaree,12.00pm Fri,0.22,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Richmond R at Kyogle,12.00pm Fri,0.54,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Eden Ck at Doubtful,11.00am Fri,1.07,steady,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Richmond R at Casino**,12.00pm Fri,1.02,steady,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Shannon Brook at Yorklea,12.00pm Fri,1.34,falling,,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
Richmond R at Coraki,11.45am Fri,0.95,rising,below minor,Plot | Table,2022-10-14 12:40:01.930860+11:00,NSW
